id,value,category,amount
74252,559,cat_2,559
74253,402,cat_3,402
74254,428,cat_4,428
74255,724,cat_0,724
74256,820,cat_1,820
74257,343,cat_2,343
74258,158,cat_3,158
74259,864,cat_4,864
74260,753,cat_0,753
74261,780,cat_1,780
74262,188,cat_2,188
74263,863,cat_3,863
74264,969,cat_4,969
74265,717,cat_0,717
74266,760,cat_1,760
74267,558,cat_2,558
74268,749,cat_3,749
74269,56,cat_4,56
74270,283,cat_0,283
74271,92,cat_1,92
74272,427,cat_2,427
74273,349,cat_3,349
74274,119,cat_4,119
74275,428,cat_0,428
74276,339,cat_1,339
74277,592,cat_2,592
74278,17,cat_3,17
74279,174,cat_4,174
74280,925,cat_0,925
74281,626,cat_1,626
74282,126,cat_2,126
74283,272,cat_3,272
74284,295,cat_4,295
74285,873,cat_0,873
74286,515,cat_1,515
74287,641,cat_2,641
74288,325,cat_3,325
74289,806,cat_4,806
74290,421,cat_0,421
74291,552,cat_1,552
74292,638,cat_2,638
74293,292,cat_3,292
74294,471,cat_4,471
74295,708,cat_0,708
74296,629,cat_1,629
74297,416,cat_2,416
74298,12,cat_3,12
74299,969,cat_4,969
74300,850,cat_0,850
74301,589,cat_1,589
74302,685,cat_2,685
74303,335,cat_3,335
74304,168,cat_4,168
74305,929,cat_0,929
74306,382,cat_1,382
74307,499,cat_2,499
74308,713,cat_3,713
74309,341,cat_4,341
74310,75,cat_0,75
74311,578,cat_1,578
74312,932,cat_2,932
74313,704,cat_3,704
74314,585,cat_4,585
74315,90,cat_0,90
74316,3,cat_1,3
74317,428,cat_2,428
74318,63,cat_3,63
74319,737,cat_4,737
74320,659,cat_0,659
74321,44,cat_1,44
74322,434,cat_2,434
74323,299,cat_3,299
74324,487,cat_4,487
74325,163,cat_0,163
74326,991,cat_1,991
74327,353,cat_2,353
74328,215,cat_3,215
74329,719,cat_4,719
74330,869,cat_0,869
74331,895,cat_1,895
74332,637,cat_2,637
74333,728,cat_3,728
74334,227,cat_4,227
74335,521,cat_0,521
74336,267,cat_1,267
74337,476,cat_2,476
74338,626,cat_3,626
74339,79,cat_4,79
74340,112,cat_0,112
74341,970,cat_1,970
74342,860,cat_2,860
74343,746,cat_3,746
74344,545,cat_4,545
74345,195,cat_0,195
74346,396,cat_1,396
74347,172,cat_2,172
74348,484,cat_3,484
74349,96,cat_4,96
74350,459,cat_0,459
74351,556,cat_1,556
74352,629,cat_2,629
74353,603,cat_3,603
74354,365,cat_4,365
74355,502,cat_0,502
74356,249,cat_1,249
74357,362,cat_2,362
74358,937,cat_3,937
74359,904,cat_4,904
74360,642,cat_0,642
74361,435,cat_1,435
74362,22,cat_2,22
74363,697,cat_3,697
74364,633,cat_4,633
74365,637,cat_0,637
74366,531,cat_1,531
74367,580,cat_2,580
74368,447,cat_3,447
74369,410,cat_4,410
74370,772,cat_0,772
74371,231,cat_1,231
74372,856,cat_2,856
74373,726,cat_3,726
74374,767,cat_4,767
74375,829,cat_0,829
74376,273,cat_1,273
74377,774,cat_2,774
74378,745,cat_3,745
74379,604,cat_4,604
74380,193,cat_0,193
74381,83,cat_1,83
74382,305,cat_2,305
74383,357,cat_3,357
74384,699,cat_4,699
74385,320,cat_0,320
74386,65,cat_1,65
74387,899,cat_2,899
74388,711,cat_3,711
74389,689,cat_4,689
74390,848,cat_0,848
74391,44,cat_1,44
74392,389,cat_2,389
74393,271,cat_3,271
74394,371,cat_4,371
74395,484,cat_0,484
74396,332,cat_1,332
74397,628,cat_2,628
74398,355,cat_3,355
74399,974,cat_4,974
74400,684,cat_0,684
74401,411,cat_1,411
74402,684,cat_2,684
74403,618,cat_3,618
74404,379,cat_4,379
74405,699,cat_0,699
74406,968,cat_1,968
74407,400,cat_2,400
74408,840,cat_3,840
74409,722,cat_4,722
74410,816,cat_0,816
74411,832,cat_1,832
74412,257,cat_2,257
74413,435,cat_3,435
74414,43,cat_4,43
74415,133,cat_0,133
74416,277,cat_1,277
74417,605,cat_2,605
74418,498,cat_3,498
74419,16,cat_4,16
74420,116,cat_0,116
74421,369,cat_1,369
74422,483,cat_2,483
74423,218,cat_3,218
74424,684,cat_4,684
74425,570,cat_0,570
74426,398,cat_1,398
74427,130,cat_2,130
74428,620,cat_3,620
74429,185,cat_4,185
74430,509,cat_0,509
74431,841,cat_1,841
74432,595,cat_2,595
74433,47,cat_3,47
74434,547,cat_4,547
74435,609,cat_0,609
74436,908,cat_1,908
74437,538,cat_2,538
74438,748,cat_3,748
74439,426,cat_4,426
74440,988,cat_0,988
74441,88,cat_1,88
74442,726,cat_2,726
74443,349,cat_3,349
74444,631,cat_4,631
74445,648,cat_0,648
74446,709,cat_1,709
74447,372,cat_2,372
74448,94,cat_3,94
74449,407,cat_4,407
74450,615,cat_0,615
74451,887,cat_1,887
74452,998,cat_2,998
74453,125,cat_3,125
74454,667,cat_4,667
74455,901,cat_0,901
74456,644,cat_1,644
74457,279,cat_2,279
74458,127,cat_3,127
74459,7,cat_4,7
74460,416,cat_0,416
74461,569,cat_1,569
74462,79,cat_2,79
74463,65,cat_3,65
74464,20,cat_4,20
74465,141,cat_0,141
74466,508,cat_1,508
74467,12,cat_2,12
74468,768,cat_3,768
74469,144,cat_4,144
74470,97,cat_0,97
74471,69,cat_1,69
74472,450,cat_2,450
74473,654,cat_3,654
74474,815,cat_4,815
74475,305,cat_0,305
74476,113,cat_1,113
74477,360,cat_2,360
74478,532,cat_3,532
74479,741,cat_4,741
74480,242,cat_0,242
74481,103,cat_1,103
74482,647,cat_2,647
74483,477,cat_3,477
74484,837,cat_4,837
74485,829,cat_0,829
74486,475,cat_1,475
74487,353,cat_2,353
74488,9,cat_3,9
74489,850,cat_4,850
74490,893,cat_0,893
74491,94,cat_1,94
74492,22,cat_2,22
74493,560,cat_3,560
74494,342,cat_4,342
74495,92,cat_0,92
74496,894,cat_1,894
74497,356,cat_2,356
74498,421,cat_3,421
74499,581,cat_4,581
74500,851,cat_0,851
74501,290,cat_1,290
74502,815,cat_2,815
74503,576,cat_3,576
74504,789,cat_4,789
74505,140,cat_0,140
74506,592,cat_1,592
74507,496,cat_2,496
74508,676,cat_3,676
74509,31,cat_4,31
74510,229,cat_0,229
74511,287,cat_1,287
74512,675,cat_2,675
74513,919,cat_3,919
74514,655,cat_4,655
74515,424,cat_0,424
74516,666,cat_1,666
74517,211,cat_2,211
74518,581,cat_3,581
74519,449,cat_4,449
74520,198,cat_0,198
74521,106,cat_1,106
74522,637,cat_2,637
74523,621,cat_3,621
74524,70,cat_4,70
74525,141,cat_0,141
74526,978,cat_1,978
74527,811,cat_2,811
74528,76,cat_3,76
74529,670,cat_4,670
74530,943,cat_0,943
74531,97,cat_1,97
74532,924,cat_2,924
74533,423,cat_3,423
74534,820,cat_4,820
74535,692,cat_0,692
74536,494,cat_1,494
74537,142,cat_2,142
74538,852,cat_3,852
74539,638,cat_4,638
74540,947,cat_0,947
74541,357,cat_1,357
74542,338,cat_2,338
74543,525,cat_3,525
74544,261,cat_4,261
74545,444,cat_0,444
74546,713,cat_1,713
74547,1,cat_2,1
74548,596,cat_3,596
74549,619,cat_4,619
74550,936,cat_0,936
74551,459,cat_1,459
74552,870,cat_2,870
74553,565,cat_3,565
74554,841,cat_4,841
74555,564,cat_0,564
74556,204,cat_1,204
74557,443,cat_2,443
74558,278,cat_3,278
74559,488,cat_4,488
74560,757,cat_0,757
74561,50,cat_1,50
74562,633,cat_2,633
74563,265,cat_3,265
74564,18,cat_4,18
74565,655,cat_0,655
74566,996,cat_1,996
74567,343,cat_2,343
74568,557,cat_3,557
74569,914,cat_4,914
74570,83,cat_0,83
74571,199,cat_1,199
74572,171,cat_2,171
74573,268,cat_3,268
74574,478,cat_4,478
74575,176,cat_0,176
74576,356,cat_1,356
74577,340,cat_2,340
74578,436,cat_3,436
74579,391,cat_4,391
74580,814,cat_0,814
74581,481,cat_1,481
74582,178,cat_2,178
74583,247,cat_3,247
74584,63,cat_4,63
74585,214,cat_0,214
74586,374,cat_1,374
74587,34,cat_2,34
74588,112,cat_3,112
74589,514,cat_4,514
74590,238,cat_0,238
74591,222,cat_1,222
74592,314,cat_2,314
74593,437,cat_3,437
74594,369,cat_4,369
74595,804,cat_0,804
74596,790,cat_1,790
74597,697,cat_2,697
74598,527,cat_3,527
74599,67,cat_4,67
74600,557,cat_0,557
74601,266,cat_1,266
74602,44,cat_2,44
74603,944,cat_3,944
74604,280,cat_4,280
74605,981,cat_0,981
74606,832,cat_1,832
74607,706,cat_2,706
74608,27,cat_3,27
74609,1,cat_4,1
74610,235,cat_0,235
74611,258,cat_1,258
74612,322,cat_2,322
74613,343,cat_3,343
74614,754,cat_4,754
74615,92,cat_0,92
74616,626,cat_1,626
74617,975,cat_2,975
74618,942,cat_3,942
74619,917,cat_4,917
74620,577,cat_0,577
74621,420,cat_1,420
74622,385,cat_2,385
74623,32,cat_3,32
74624,881,cat_4,881
74625,633,cat_0,633
74626,345,cat_1,345
74627,137,cat_2,137
74628,826,cat_3,826
74629,162,cat_4,162
74630,471,cat_0,471
74631,29,cat_1,29
74632,396,cat_2,396
74633,726,cat_3,726
74634,126,cat_4,126
74635,362,cat_0,362
74636,597,cat_1,597
74637,720,cat_2,720
74638,539,cat_3,539
74639,106,cat_4,106
74640,830,cat_0,830
74641,259,cat_1,259
74642,140,cat_2,140
74643,310,cat_3,310
74644,264,cat_4,264
74645,415,cat_0,415
74646,489,cat_1,489
74647,685,cat_2,685
74648,381,cat_3,381
74649,623,cat_4,623
74650,165,cat_0,165
74651,699,cat_1,699
74652,697,cat_2,697
74653,623,cat_3,623
74654,960,cat_4,960
74655,558,cat_0,558
74656,578,cat_1,578
74657,771,cat_2,771
74658,222,cat_3,222
74659,721,cat_4,721
74660,346,cat_0,346
74661,127,cat_1,127
74662,798,cat_2,798
74663,303,cat_3,303
74664,983,cat_4,983
74665,68,cat_0,68
74666,653,cat_1,653
74667,850,cat_2,850
74668,715,cat_3,715
74669,511,cat_4,511
74670,854,cat_0,854
74671,950,cat_1,950
74672,916,cat_2,916
74673,380,cat_3,380
74674,569,cat_4,569
74675,817,cat_0,817
74676,366,cat_1,366
74677,450,cat_2,450
74678,671,cat_3,671
74679,253,cat_4,253
74680,715,cat_0,715
74681,998,cat_1,998
74682,792,cat_2,792
74683,212,cat_3,212
74684,629,cat_4,629
74685,84,cat_0,84
74686,944,cat_1,944
74687,905,cat_2,905
74688,967,cat_3,967
74689,890,cat_4,890
74690,835,cat_0,835
74691,517,cat_1,517
74692,649,cat_2,649
74693,596,cat_3,596
74694,20,cat_4,20
74695,587,cat_0,587
74696,954,cat_1,954
74697,562,cat_2,562
74698,652,cat_3,652
74699,897,cat_4,897
74700,531,cat_0,531
74701,675,cat_1,675
74702,986,cat_2,986
74703,421,cat_3,421
74704,786,cat_4,786
74705,919,cat_0,919
74706,386,cat_1,386
74707,724,cat_2,724
74708,728,cat_3,728
74709,868,cat_4,868
74710,168,cat_0,168
74711,246,cat_1,246
74712,906,cat_2,906
74713,869,cat_3,869
74714,134,cat_4,134
74715,1,cat_0,1
74716,790,cat_1,790
74717,59,cat_2,59
74718,506,cat_3,506
74719,422,cat_4,422
74720,724,cat_0,724
74721,128,cat_1,128
74722,332,cat_2,332
74723,929,cat_3,929
74724,149,cat_4,149
74725,645,cat_0,645
74726,737,cat_1,737
74727,314,cat_2,314
74728,249,cat_3,249
74729,52,cat_4,52
74730,210,cat_0,210
74731,290,cat_1,290
74732,763,cat_2,763
74733,998,cat_3,998
74734,348,cat_4,348
74735,911,cat_0,911
74736,277,cat_1,277
74737,548,cat_2,548
74738,477,cat_3,477
74739,155,cat_4,155
74740,755,cat_0,755
74741,992,cat_1,992
74742,432,cat_2,432
74743,869,cat_3,869
74744,141,cat_4,141
74745,60,cat_0,60
74746,991,cat_1,991
74747,507,cat_2,507
74748,837,cat_3,837
74749,578,cat_4,578
74750,119,cat_0,119
74751,848,cat_1,848
74752,713,cat_2,713
74753,17,cat_3,17
74754,892,cat_4,892
74755,956,cat_0,956
74756,957,cat_1,957
74757,299,cat_2,299
74758,381,cat_3,381
74759,395,cat_4,395
74760,967,cat_0,967
74761,880,cat_1,880
74762,244,cat_2,244
74763,195,cat_3,195
74764,265,cat_4,265
74765,545,cat_0,545
74766,479,cat_1,479
74767,532,cat_2,532
74768,316,cat_3,316
74769,981,cat_4,981
74770,347,cat_0,347
74771,134,cat_1,134
74772,167,cat_2,167
74773,752,cat_3,752
74774,681,cat_4,681
74775,63,cat_0,63
74776,885,cat_1,885
74777,675,cat_2,675
74778,730,cat_3,730
74779,261,cat_4,261
74780,347,cat_0,347
74781,461,cat_1,461
74782,293,cat_2,293
74783,953,cat_3,953
74784,679,cat_4,679
74785,968,cat_0,968
74786,38,cat_1,38
74787,119,cat_2,119
74788,730,cat_3,730
74789,375,cat_4,375
74790,863,cat_0,863
74791,403,cat_1,403
74792,942,cat_2,942
74793,366,cat_3,366
74794,997,cat_4,997
74795,714,cat_0,714
74796,725,cat_1,725
74797,258,cat_2,258
74798,767,cat_3,767
74799,822,cat_4,822
74800,959,cat_0,959
74801,279,cat_1,279
74802,633,cat_2,633
74803,120,cat_3,120
74804,319,cat_4,319
74805,329,cat_0,329
74806,469,cat_1,469
74807,664,cat_2,664
74808,440,cat_3,440
74809,309,cat_4,309
74810,871,cat_0,871
74811,380,cat_1,380
74812,874,cat_2,874
74813,878,cat_3,878
74814,547,cat_4,547
74815,921,cat_0,921
74816,314,cat_1,314
74817,786,cat_2,786
74818,910,cat_3,910
74819,626,cat_4,626
74820,741,cat_0,741
74821,54,cat_1,54
74822,987,cat_2,987
74823,263,cat_3,263
74824,534,cat_4,534
74825,467,cat_0,467
74826,593,cat_1,593
74827,428,cat_2,428
74828,383,cat_3,383
74829,672,cat_4,672
74830,234,cat_0,234
74831,530,cat_1,530
74832,728,cat_2,728
74833,836,cat_3,836
74834,147,cat_4,147
74835,67,cat_0,67
74836,127,cat_1,127
74837,527,cat_2,527
74838,307,cat_3,307
74839,253,cat_4,253
74840,746,cat_0,746
74841,215,cat_1,215
74842,968,cat_2,968
74843,380,cat_3,380
74844,466,cat_4,466
74845,325,cat_0,325
74846,460,cat_1,460
74847,316,cat_2,316
74848,240,cat_3,240
74849,428,cat_4,428
74850,387,cat_0,387
74851,118,cat_1,118
74852,293,cat_2,293
74853,495,cat_3,495
74854,471,cat_4,471
74855,163,cat_0,163
74856,634,cat_1,634
74857,123,cat_2,123
74858,995,cat_3,995
74859,367,cat_4,367
74860,415,cat_0,415
74861,732,cat_1,732
74862,775,cat_2,775
74863,928,cat_3,928
74864,477,cat_4,477
74865,885,cat_0,885
74866,928,cat_1,928
74867,790,cat_2,790
74868,71,cat_3,71
74869,113,cat_4,113
74870,918,cat_0,918
74871,659,cat_1,659
74872,605,cat_2,605
74873,170,cat_3,170
74874,758,cat_4,758
74875,595,cat_0,595
74876,783,cat_1,783
74877,155,cat_2,155
74878,962,cat_3,962
74879,269,cat_4,269
74880,865,cat_0,865
74881,537,cat_1,537
74882,748,cat_2,748
74883,118,cat_3,118
74884,506,cat_4,506
74885,125,cat_0,125
74886,223,cat_1,223
74887,48,cat_2,48
74888,817,cat_3,817
74889,437,cat_4,437
74890,90,cat_0,90
74891,55,cat_1,55
74892,243,cat_2,243
74893,625,cat_3,625
74894,339,cat_4,339
74895,307,cat_0,307
74896,482,cat_1,482
74897,456,cat_2,456
74898,256,cat_3,256
74899,890,cat_4,890
74900,363,cat_0,363
74901,768,cat_1,768
74902,999,cat_2,999
74903,475,cat_3,475
74904,769,cat_4,769
74905,605,cat_0,605
74906,666,cat_1,666
74907,548,cat_2,548
74908,182,cat_3,182
74909,58,cat_4,58
74910,839,cat_0,839
74911,625,cat_1,625
74912,366,cat_2,366
74913,502,cat_3,502
74914,640,cat_4,640
74915,327,cat_0,327
74916,851,cat_1,851
74917,428,cat_2,428
74918,9,cat_3,9
74919,137,cat_4,137
74920,289,cat_0,289
74921,484,cat_1,484
74922,335,cat_2,335
74923,322,cat_3,322
74924,781,cat_4,781
74925,88,cat_0,88
74926,711,cat_1,711
74927,360,cat_2,360
74928,519,cat_3,519
74929,289,cat_4,289
74930,932,cat_0,932
74931,621,cat_1,621
74932,702,cat_2,702
74933,128,cat_3,128
74934,429,cat_4,429
74935,36,cat_0,36
74936,213,cat_1,213
74937,815,cat_2,815
74938,857,cat_3,857
74939,35,cat_4,35
74940,200,cat_0,200
74941,358,cat_1,358
74942,747,cat_2,747
74943,589,cat_3,589
74944,240,cat_4,240
74945,580,cat_0,580
74946,487,cat_1,487
74947,319,cat_2,319
74948,871,cat_3,871
74949,454,cat_4,454
74950,803,cat_0,803
74951,798,cat_1,798
74952,486,cat_2,486
74953,318,cat_3,318
74954,546,cat_4,546
74955,688,cat_0,688
74956,320,cat_1,320
74957,276,cat_2,276
74958,352,cat_3,352
74959,244,cat_4,244
74960,782,cat_0,782
74961,474,cat_1,474
74962,969,cat_2,969
74963,124,cat_3,124
74964,792,cat_4,792
74965,172,cat_0,172
74966,356,cat_1,356
74967,383,cat_2,383
74968,30,cat_3,30
74969,723,cat_4,723
74970,685,cat_0,685
74971,453,cat_1,453
74972,473,cat_2,473
74973,293,cat_3,293
74974,55,cat_4,55
74975,523,cat_0,523
74976,451,cat_1,451
74977,184,cat_2,184
74978,457,cat_3,457
74979,107,cat_4,107
74980,809,cat_0,809
74981,237,cat_1,237
74982,223,cat_2,223
74983,942,cat_3,942
74984,570,cat_4,570
74985,796,cat_0,796
74986,989,cat_1,989
74987,288,cat_2,288
74988,521,cat_3,521
74989,850,cat_4,850
74990,317,cat_0,317
74991,22,cat_1,22
74992,784,cat_2,784
74993,169,cat_3,169
74994,11,cat_4,11
74995,761,cat_0,761
74996,513,cat_1,513
74997,234,cat_2,234
74998,562,cat_3,562
74999,567,cat_4,567
75000,308,cat_0,308
75001,580,cat_1,580
75002,359,cat_2,359
75003,928,cat_3,928
75004,3,cat_4,3
75005,610,cat_0,610
75006,188,cat_1,188
75007,958,cat_2,958
75008,964,cat_3,964
75009,85,cat_4,85
75010,843,cat_0,843
75011,330,cat_1,330
75012,700,cat_2,700
75013,750,cat_3,750
75014,724,cat_4,724
75015,136,cat_0,136
75016,781,cat_1,781
75017,396,cat_2,396
75018,459,cat_3,459
75019,338,cat_4,338
75020,817,cat_0,817
75021,772,cat_1,772
75022,51,cat_2,51
75023,616,cat_3,616
75024,620,cat_4,620
75025,126,cat_0,126
75026,380,cat_1,380
75027,29,cat_2,29
75028,74,cat_3,74
75029,841,cat_4,841
75030,68,cat_0,68
75031,411,cat_1,411
75032,120,cat_2,120
75033,490,cat_3,490
75034,447,cat_4,447
75035,79,cat_0,79
75036,754,cat_1,754
75037,619,cat_2,619
75038,308,cat_3,308
75039,811,cat_4,811
75040,307,cat_0,307
75041,532,cat_1,532
75042,378,cat_2,378
75043,522,cat_3,522
75044,311,cat_4,311
75045,815,cat_0,815
75046,280,cat_1,280
75047,208,cat_2,208
75048,670,cat_3,670
75049,549,cat_4,549
75050,154,cat_0,154
75051,398,cat_1,398
75052,738,cat_2,738
75053,896,cat_3,896
75054,889,cat_4,889
75055,434,cat_0,434
75056,999,cat_1,999
75057,531,cat_2,531
75058,991,cat_3,991
75059,753,cat_4,753
75060,896,cat_0,896
75061,298,cat_1,298
75062,117,cat_2,117
75063,923,cat_3,923
75064,967,cat_4,967
75065,566,cat_0,566
75066,504,cat_1,504
75067,12,cat_2,12
75068,532,cat_3,532
75069,743,cat_4,743
75070,552,cat_0,552
75071,472,cat_1,472
75072,557,cat_2,557
75073,615,cat_3,615
75074,972,cat_4,972
75075,299,cat_0,299
75076,754,cat_1,754
75077,61,cat_2,61
75078,564,cat_3,564
75079,95,cat_4,95
75080,613,cat_0,613
75081,599,cat_1,599
75082,583,cat_2,583
75083,835,cat_3,835
75084,276,cat_4,276
75085,70,cat_0,70
75086,218,cat_1,218
75087,606,cat_2,606
75088,783,cat_3,783
75089,415,cat_4,415
75090,942,cat_0,942
75091,195,cat_1,195
75092,195,cat_2,195
75093,303,cat_3,303
75094,506,cat_4,506
75095,547,cat_0,547
75096,714,cat_1,714
75097,513,cat_2,513
75098,446,cat_3,446
75099,250,cat_4,250
75100,71,cat_0,71
75101,754,cat_1,754
75102,817,cat_2,817
75103,993,cat_3,993
75104,628,cat_4,628
75105,541,cat_0,541
75106,412,cat_1,412
75107,22,cat_2,22
75108,295,cat_3,295
75109,684,cat_4,684
75110,209,cat_0,209
75111,437,cat_1,437
75112,820,cat_2,820
75113,840,cat_3,840
75114,210,cat_4,210
75115,975,cat_0,975
75116,512,cat_1,512
75117,562,cat_2,562
75118,286,cat_3,286
75119,269,cat_4,269
75120,454,cat_0,454
75121,372,cat_1,372
75122,189,cat_2,189
75123,264,cat_3,264
75124,729,cat_4,729
75125,731,cat_0,731
75126,537,cat_1,537
75127,20,cat_2,20
75128,464,cat_3,464
75129,655,cat_4,655
75130,230,cat_0,230
75131,779,cat_1,779
75132,645,cat_2,645
75133,693,cat_3,693
75134,407,cat_4,407
75135,539,cat_0,539
75136,540,cat_1,540
75137,580,cat_2,580
75138,543,cat_3,543
75139,96,cat_4,96
75140,949,cat_0,949
75141,999,cat_1,999
75142,741,cat_2,741
75143,91,cat_3,91
75144,472,cat_4,472
75145,579,cat_0,579
75146,531,cat_1,531
75147,901,cat_2,901
75148,246,cat_3,246
75149,618,cat_4,618
75150,963,cat_0,963
75151,580,cat_1,580
75152,821,cat_2,821
75153,369,cat_3,369
75154,5,cat_4,5
75155,772,cat_0,772
75156,751,cat_1,751
75157,663,cat_2,663
75158,294,cat_3,294
75159,311,cat_4,311
75160,697,cat_0,697
75161,608,cat_1,608
75162,670,cat_2,670
75163,934,cat_3,934
75164,291,cat_4,291
75165,455,cat_0,455
75166,550,cat_1,550
75167,539,cat_2,539
75168,148,cat_3,148
75169,168,cat_4,168
75170,667,cat_0,667
75171,338,cat_1,338
75172,799,cat_2,799
75173,665,cat_3,665
75174,621,cat_4,621
75175,921,cat_0,921
75176,145,cat_1,145
75177,911,cat_2,911
75178,602,cat_3,602
75179,145,cat_4,145
75180,510,cat_0,510
75181,176,cat_1,176
75182,509,cat_2,509
75183,587,cat_3,587
75184,945,cat_4,945
75185,792,cat_0,792
75186,165,cat_1,165
75187,257,cat_2,257
75188,790,cat_3,790
75189,73,cat_4,73
75190,33,cat_0,33
75191,896,cat_1,896
75192,692,cat_2,692
75193,770,cat_3,770
75194,432,cat_4,432
75195,915,cat_0,915
75196,696,cat_1,696
75197,846,cat_2,846
75198,674,cat_3,674
75199,277,cat_4,277
75200,99,cat_0,99
75201,79,cat_1,79
75202,660,cat_2,660
75203,536,cat_3,536
75204,99,cat_4,99
75205,946,cat_0,946
75206,475,cat_1,475
75207,143,cat_2,143
75208,469,cat_3,469
75209,985,cat_4,985
75210,530,cat_0,530
75211,380,cat_1,380
75212,718,cat_2,718
75213,52,cat_3,52
75214,524,cat_4,524
75215,869,cat_0,869
75216,429,cat_1,429
75217,547,cat_2,547
75218,802,cat_3,802
75219,798,cat_4,798
75220,50,cat_0,50
75221,40,cat_1,40
75222,21,cat_2,21
75223,869,cat_3,869
75224,528,cat_4,528
75225,129,cat_0,129
75226,839,cat_1,839
75227,62,cat_2,62
75228,171,cat_3,171
75229,874,cat_4,874
75230,524,cat_0,524
75231,675,cat_1,675
75232,729,cat_2,729
75233,133,cat_3,133
75234,325,cat_4,325
75235,907,cat_0,907
75236,545,cat_1,545
75237,746,cat_2,746
75238,128,cat_3,128
75239,770,cat_4,770
75240,454,cat_0,454
75241,215,cat_1,215
75242,573,cat_2,573
75243,481,cat_3,481
75244,728,cat_4,728
75245,368,cat_0,368
75246,340,cat_1,340
75247,421,cat_2,421
75248,308,cat_3,308
75249,222,cat_4,222
75250,346,cat_0,346
75251,419,cat_1,419
75252,215,cat_2,215
75253,216,cat_3,216
75254,340,cat_4,340
75255,863,cat_0,863
75256,736,cat_1,736
75257,546,cat_2,546
75258,658,cat_3,658
75259,435,cat_4,435
75260,809,cat_0,809
75261,891,cat_1,891
75262,531,cat_2,531
75263,885,cat_3,885
75264,421,cat_4,421
75265,201,cat_0,201
75266,927,cat_1,927
75267,954,cat_2,954
75268,174,cat_3,174
75269,467,cat_4,467
75270,280,cat_0,280
75271,374,cat_1,374
75272,55,cat_2,55
75273,576,cat_3,576
75274,75,cat_4,75
75275,42,cat_0,42
75276,296,cat_1,296
75277,5,cat_2,5
75278,612,cat_3,612
75279,656,cat_4,656
75280,101,cat_0,101
75281,816,cat_1,816
75282,198,cat_2,198
75283,296,cat_3,296
75284,817,cat_4,817
75285,581,cat_0,581
75286,32,cat_1,32
75287,355,cat_2,355
75288,249,cat_3,249
75289,812,cat_4,812
75290,637,cat_0,637
75291,401,cat_1,401
75292,949,cat_2,949
75293,152,cat_3,152
75294,857,cat_4,857
75295,239,cat_0,239
75296,233,cat_1,233
75297,561,cat_2,561
75298,231,cat_3,231
75299,701,cat_4,701
75300,733,cat_0,733
75301,616,cat_1,616
75302,554,cat_2,554
75303,777,cat_3,777
75304,316,cat_4,316
75305,665,cat_0,665
75306,648,cat_1,648
75307,392,cat_2,392
75308,260,cat_3,260
75309,636,cat_4,636
75310,676,cat_0,676
75311,875,cat_1,875
75312,102,cat_2,102
75313,13,cat_3,13
75314,932,cat_4,932
75315,310,cat_0,310
75316,76,cat_1,76
75317,55,cat_2,55
75318,81,cat_3,81
75319,80,cat_4,80
75320,978,cat_0,978
75321,579,cat_1,579
75322,350,cat_2,350
75323,896,cat_3,896
75324,32,cat_4,32
75325,298,cat_0,298
75326,422,cat_1,422
75327,247,cat_2,247
75328,727,cat_3,727
75329,315,cat_4,315
75330,645,cat_0,645
75331,532,cat_1,532
75332,375,cat_2,375
75333,697,cat_3,697
75334,156,cat_4,156
75335,753,cat_0,753
75336,718,cat_1,718
75337,722,cat_2,722
75338,189,cat_3,189
75339,367,cat_4,367
75340,588,cat_0,588
75341,850,cat_1,850
75342,496,cat_2,496
75343,14,cat_3,14
75344,919,cat_4,919
75345,374,cat_0,374
75346,60,cat_1,60
75347,276,cat_2,276
75348,941,cat_3,941
75349,524,cat_4,524
75350,118,cat_0,118
75351,111,cat_1,111
75352,337,cat_2,337
75353,147,cat_3,147
75354,542,cat_4,542
75355,379,cat_0,379
75356,516,cat_1,516
75357,902,cat_2,902
75358,743,cat_3,743
75359,399,cat_4,399
75360,824,cat_0,824
75361,588,cat_1,588
75362,548,cat_2,548
75363,959,cat_3,959
75364,985,cat_4,985
75365,351,cat_0,351
75366,914,cat_1,914
75367,214,cat_2,214
75368,873,cat_3,873
75369,937,cat_4,937
75370,761,cat_0,761
75371,215,cat_1,215
75372,509,cat_2,509
75373,841,cat_3,841
75374,831,cat_4,831
75375,12,cat_0,12
75376,963,cat_1,963
75377,748,cat_2,748
75378,147,cat_3,147
75379,271,cat_4,271
75380,281,cat_0,281
75381,453,cat_1,453
75382,537,cat_2,537
75383,35,cat_3,35
75384,667,cat_4,667
75385,901,cat_0,901
75386,614,cat_1,614
75387,361,cat_2,361
75388,544,cat_3,544
75389,516,cat_4,516
75390,291,cat_0,291
75391,740,cat_1,740
75392,178,cat_2,178
75393,457,cat_3,457
75394,842,cat_4,842
75395,497,cat_0,497
75396,432,cat_1,432
75397,700,cat_2,700
75398,58,cat_3,58
75399,784,cat_4,784
75400,288,cat_0,288
75401,907,cat_1,907
75402,894,cat_2,894
75403,319,cat_3,319
75404,355,cat_4,355
75405,432,cat_0,432
75406,187,cat_1,187
75407,704,cat_2,704
75408,796,cat_3,796
75409,649,cat_4,649
75410,402,cat_0,402
75411,952,cat_1,952
75412,409,cat_2,409
75413,996,cat_3,996
75414,247,cat_4,247
75415,965,cat_0,965
75416,900,cat_1,900
