trade_id,source,trade_date,trade_time,symbol,isin,cusip,side,quantity,price,amount,currency,counterparty,trader,book,strategy,venue,settlement_date,status,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6
TRD00003822,Barclays,2025-08-25,11:49:20,IBM,US551645850,946322978,SELL,613600,33.82,1373593.17,EUR,HEDGE_Z,TRADER_13,BOOK_2,STRAT_4,NYSE,2025-09-03,SETTLED,VAL_3969,VAL_6427,VAL_5341,VAL_6593,VAL_4297,VAL_4583
TRD00003823,GoldmanSachs,2025-08-05,11:00:01,MSFT,US612160136,693035847,BUY,387300,357.23,4178238.1,USD,HEDGE_Z,TRADER_9,BOOK_5,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_6571,VAL_9142,VAL_7443,VAL_6552,VAL_2006,VAL_5638
TRD00003824,GoldmanSachs,2025-08-20,16:21:35,MSFT,US203421812,130381261,SELL,433200,384.28,4824643.31,EUR,FUND_Y,TRADER_7,BOOK_8,STRAT_3,NYSE,2025-09-03,PENDING,VAL_3663,VAL_8831,VAL_6821,VAL_5437,VAL_8743,VAL_8669
TRD00003825,Barclays,2025-09-01,14:31:27,AAPL,US102539604,797379998,SELL,383800,394.84,2442780.22,JPY,FUND_Y,TRADER_12,BOOK_6,STRAT_2,NYSE,2025-09-03,SETTLED,VAL_1084,VAL_3560,VAL_5569,VAL_8301,VAL_3888,VAL_7790
TRD00003826,Bloomberg,2025-08-31,10:01:54,AMD,US737970719,260688242,BUY,400200,199.29,2612052.88,EUR,FUND_Y,TRADER_1,BOOK_7,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_4252,VAL_1272,VAL_3581,VAL_1322,VAL_5658,VAL_3656
TRD00003827,Barclays,2025-08-22,11:36:16,GOOGL,US731783045,459936725,SELL,453200,390.47,1095932.92,EUR,FUND_X,TRADER_4,BOOK_2,STRAT_1,LSE,2025-09-03,SETTLED,VAL_3362,VAL_7462,VAL_3745,VAL_9605,VAL_9381,VAL_5776
TRD00003828,Barclays,2025-08-23,16:18:01,MSFT,US407362691,414458196,SELL,615300,328.17,1375914.27,EUR,FUND_X,TRADER_14,BOOK_1,STRAT_5,EUREX,2025-09-03,SETTLED,VAL_2315,VAL_2387,VAL_1817,VAL_8199,VAL_2379,VAL_5617
TRD00003829,Reuters,2025-08-26,14:03:59,IBM,US235664850,329891420,BUY,405700,68.51,2484916.14,CHF,FUND_X,TRADER_1,BOOK_7,STRAT_1,EUREX,2025-09-03,PENDING,VAL_7703,VAL_9830,VAL_3764,VAL_6837,VAL_9615,VAL_1778
TRD00003830,GoldmanSachs,2025-08-10,15:25:33,NVDA,US464489325,932030404,BUY,811900,291.89,1922526.9,USD,BANK_B,TRADER_9,BOOK_1,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_9129,VAL_6463,VAL_9339,VAL_4462,VAL_7508,VAL_8635
TRD00003831,Barclays,2025-09-01,09:33:43,MSFT,US156995364,479179390,BUY,583900,117.27,1454410.1,JPY,FUND_Y,TRADER_5,BOOK_6,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_5281,VAL_3792,VAL_1801,VAL_9580,VAL_1212,VAL_9344
TRD00003832,GoldmanSachs,2025-08-18,09:32:21,TSLA,US550601165,886316148,SELL,22300,252.81,1802623.71,JPY,BANK_A,TRADER_14,BOOK_8,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_9920,VAL_7567,VAL_6539,VAL_5621,VAL_8025,VAL_6740
TRD00003833,Reuters,2025-08-18,16:57:59,TSLA,US109651322,126275722,SELL,449700,92.65,3420832.13,USD,FUND_Y,TRADER_16,BOOK_8,STRAT_4,NASDAQ,2025-09-03,ALLOCATED,VAL_7728,VAL_1336,VAL_5366,VAL_6011,VAL_9373,VAL_9915
TRD00003834,GoldmanSachs,2025-08-09,09:55:00,TSLA,US390587837,452449621,SELL,90400,330.08,4939416.33,JPY,HEDGE_Z,TRADER_8,BOOK_4,STRAT_3,LSE,2025-09-03,PENDING,VAL_4671,VAL_3320,VAL_3684,VAL_5794,VAL_1999,VAL_2893
TRD00003835,Bloomberg,2025-08-23,10:38:37,AMD,US768865508,397739918,SELL,893100,315.03,2527883.74,GBP,BANK_B,TRADER_14,BOOK_3,STRAT_3,EUREX,2025-09-03,PENDING,VAL_3775,VAL_4453,VAL_7193,VAL_2570,VAL_3174,VAL_8584
TRD00003836,Reuters,2025-08-17,13:00:07,AMD,US133967434,894774368,BUY,796600,389.32,3029560.36,CHF,FUND_X,TRADER_17,BOOK_6,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_8718,VAL_4955,VAL_2428,VAL_7570,VAL_7356,VAL_8860
TRD00003837,GoldmanSachs,2025-08-12,11:44:39,IBM,US442214139,252646581,SELL,824600,198.55,4428306.95,USD,FUND_X,TRADER_12,BOOK_9,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_8136,VAL_5204,VAL_6748,VAL_4173,VAL_4075,VAL_8003
TRD00003838,Bloomberg,2025-08-04,11:27:38,NVDA,US286915174,865927185,SELL,262700,478.16,3769017.42,JPY,HEDGE_Z,TRADER_15,BOOK_9,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_1067,VAL_2969,VAL_9643,VAL_3511,VAL_7123,VAL_1724
TRD00003839,JPMorgan,2025-08-20,11:01:38,AMD,US300984769,991947787,BUY,66400,315.67,470966.17,USD,BANK_B,TRADER_7,BOOK_8,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_7774,VAL_4021,VAL_4968,VAL_7778,VAL_5522,VAL_3235
TRD00003840,Barclays,2025-08-23,11:12:10,MSFT,US594182489,100058487,SELL,296100,84.51,4365448.07,JPY,BANK_B,TRADER_20,BOOK_6,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_7678,VAL_7600,VAL_1511,VAL_8878,VAL_9027,VAL_4132
TRD00003841,Barclays,2025-08-31,16:22:33,AMD,US770843469,459805470,SELL,79600,15.27,252850.84,JPY,HEDGE_Z,TRADER_17,BOOK_9,STRAT_2,LSE,2025-09-03,SETTLED,VAL_7616,VAL_8093,VAL_8301,VAL_2640,VAL_9959,VAL_1319
TRD00003842,JPMorgan,2025-08-27,10:44:28,AAPL,US205748534,193438009,SELL,143900,340.47,2900080.34,JPY,FUND_X,TRADER_12,BOOK_1,STRAT_1,LSE,2025-09-03,SETTLED,VAL_9878,VAL_2968,VAL_8728,VAL_9572,VAL_3076,VAL_8651
TRD00003843,Barclays,2025-08-08,14:16:07,IBM,US980450141,867670287,BUY,896700,264.34,1256729.29,CHF,HEDGE_Z,TRADER_3,BOOK_2,STRAT_4,EUREX,2025-09-03,PENDING,VAL_9960,VAL_5948,VAL_1179,VAL_9396,VAL_4301,VAL_9824
TRD00003844,Barclays,2025-08-25,11:05:19,AMZN,US933956526,995669948,BUY,590300,379.92,4142116.08,GBP,BANK_A,TRADER_14,BOOK_4,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_3013,VAL_6557,VAL_7103,VAL_6915,VAL_8307,VAL_9645
TRD00003845,Bloomberg,2025-08-13,15:00:12,IBM,US620482575,778324208,BUY,356000,252.06,634288.76,USD,BANK_B,TRADER_15,BOOK_5,STRAT_2,LSE,2025-09-03,PENDING,VAL_1707,VAL_3606,VAL_7854,VAL_4762,VAL_4497,VAL_3783
TRD00003846,GoldmanSachs,2025-08-23,14:30:12,TSLA,US949555537,184720987,BUY,563200,51.38,2424363.31,EUR,HEDGE_Z,TRADER_20,BOOK_2,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_4032,VAL_7720,VAL_9691,VAL_2142,VAL_8879,VAL_4588
TRD00003847,Reuters,2025-08-27,16:19:42,IBM,US644148006,714626885,BUY,435900,436.82,406644.91,USD,BANK_A,TRADER_4,BOOK_10,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_2246,VAL_6709,VAL_1051,VAL_5526,VAL_3085,VAL_9328
TRD00003848,Barclays,2025-08-22,14:24:29,NVDA,US293904807,904297308,SELL,451800,303.12,4319850.88,EUR,BANK_A,TRADER_17,BOOK_8,STRAT_2,NYSE,2025-09-03,PENDING,VAL_1450,VAL_8704,VAL_5892,VAL_9914,VAL_3509,VAL_3904
TRD00003849,Reuters,2025-08-18,12:18:25,TSLA,US834304934,709577541,BUY,63300,143.29,1821561.46,EUR,FUND_X,TRADER_8,BOOK_5,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_8392,VAL_1054,VAL_9201,VAL_4421,VAL_3792,VAL_2632
TRD00003850,GoldmanSachs,2025-08-19,15:41:56,TSLA,US113992027,262734474,SELL,552300,145.74,2266504.18,CHF,FUND_Y,TRADER_8,BOOK_6,STRAT_4,LSE,2025-09-03,PENDING,VAL_6996,VAL_3316,VAL_4768,VAL_1010,VAL_8044,VAL_3428
TRD00003851,JPMorgan,2025-08-17,14:24:50,GOOGL,US378061721,391129392,BUY,632700,34.92,608923.51,GBP,FUND_Y,TRADER_1,BOOK_3,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_4210,VAL_4546,VAL_2229,VAL_4109,VAL_2167,VAL_2836
TRD00003852,GoldmanSachs,2025-08-05,16:12:42,AAPL,US607265128,233099415,BUY,27100,212.44,4350375.56,JPY,FUND_X,TRADER_9,BOOK_9,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_3341,VAL_4299,VAL_2425,VAL_6769,VAL_7595,VAL_7580
TRD00003853,JPMorgan,2025-08-16,10:06:36,IBM,US213603865,677744066,SELL,800000,465.47,1431674.74,GBP,FUND_X,TRADER_17,BOOK_6,STRAT_2,EUREX,2025-09-03,ALLOCATED,VAL_9893,VAL_5967,VAL_4855,VAL_4839,VAL_3366,VAL_9634
TRD00003854,GoldmanSachs,2025-08-18,16:25:25,MSFT,US227190634,106875181,BUY,117900,403.27,873547.64,EUR,FUND_Y,TRADER_7,BOOK_2,STRAT_2,EUREX,2025-09-03,ALLOCATED,VAL_7569,VAL_8703,VAL_3832,VAL_4152,VAL_7292,VAL_2303
TRD00003855,GoldmanSachs,2025-08-03,11:44:27,NVDA,US962265176,122794127,SELL,508500,168.6,2704579.57,USD,HEDGE_Z,TRADER_18,BOOK_6,STRAT_3,NYSE,2025-09-03,PENDING,VAL_8731,VAL_6684,VAL_1699,VAL_1473,VAL_1967,VAL_2604
TRD00003856,Barclays,2025-08-25,14:16:16,AMZN,US439491718,623122710,BUY,434300,223.76,3519464.77,GBP,HEDGE_Z,TRADER_19,BOOK_2,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_7960,VAL_3381,VAL_9489,VAL_1272,VAL_2459,VAL_6328
TRD00003857,Reuters,2025-08-25,10:41:15,TSLA,US359688248,371686114,SELL,324400,330.34,4084344.95,JPY,BANK_A,TRADER_4,BOOK_2,STRAT_4,EUREX,2025-09-03,PENDING,VAL_5292,VAL_2997,VAL_1863,VAL_9354,VAL_2031,VAL_3336
TRD00003858,Bloomberg,2025-08-02,16:16:44,AMD,US624363230,100975426,SELL,524600,217.98,2254632.59,USD,FUND_Y,TRADER_11,BOOK_4,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_2975,VAL_9327,VAL_2757,VAL_1369,VAL_9622,VAL_6977
TRD00003859,Reuters,2025-08-14,11:24:30,TSLA,US721508171,103711060,BUY,206100,305.7,1442994.87,GBP,HEDGE_Z,TRADER_17,BOOK_1,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_8731,VAL_7974,VAL_4863,VAL_8408,VAL_2690,VAL_4598
TRD00003860,JPMorgan,2025-08-21,11:26:36,AAPL,US346043702,704077412,SELL,750400,252.07,1979344.14,JPY,FUND_Y,TRADER_11,BOOK_2,STRAT_3,EUREX,2025-09-03,CONFIRMED,VAL_3872,VAL_1457,VAL_9980,VAL_6405,VAL_3587,VAL_1829
TRD00003861,Barclays,2025-08-18,10:48:29,AMZN,US921091232,166288558,SELL,597600,102.65,774009.55,USD,FUND_X,TRADER_20,BOOK_5,STRAT_3,LSE,2025-09-03,SETTLED,VAL_5580,VAL_8465,VAL_9358,VAL_2602,VAL_4793,VAL_5808
TRD00003862,Bloomberg,2025-08-09,12:25:03,AMZN,US329925244,365884568,SELL,602500,486.42,3217806.15,GBP,BANK_B,TRADER_5,BOOK_10,STRAT_3,NASDAQ,2025-09-03,ALLOCATED,VAL_7256,VAL_8418,VAL_7440,VAL_1918,VAL_7263,VAL_1232
TRD00003863,Reuters,2025-08-18,15:43:01,AMD,US783435190,889880585,SELL,107000,96.89,1963044.83,CHF,FUND_X,TRADER_13,BOOK_7,STRAT_3,NYSE,2025-09-03,SETTLED,VAL_5744,VAL_3846,VAL_8375,VAL_7121,VAL_3896,VAL_5114
TRD00003864,Bloomberg,2025-08-06,09:26:05,TSLA,US986517207,568693408,SELL,535400,438.33,235807.22,GBP,BANK_B,TRADER_2,BOOK_3,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_5450,VAL_3920,VAL_7186,VAL_5519,VAL_6630,VAL_3460
TRD00003865,Barclays,2025-08-09,14:24:35,TSLA,US815607234,178342518,SELL,74000,349.4,2085349.02,CHF,HEDGE_Z,TRADER_9,BOOK_9,STRAT_5,LSE,2025-09-03,PENDING,VAL_1306,VAL_2238,VAL_2219,VAL_3908,VAL_6973,VAL_9591
TRD00003866,JPMorgan,2025-08-07,13:37:15,AMZN,US139943090,938217883,SELL,610100,349.42,2830461.86,USD,BANK_A,TRADER_19,BOOK_5,STRAT_5,LSE,2025-09-03,PENDING,VAL_4202,VAL_9402,VAL_2360,VAL_4901,VAL_2387,VAL_5077
TRD00003867,JPMorgan,2025-08-17,16:07:38,IBM,US991798917,326351843,SELL,201700,302.87,3827140.17,EUR,HEDGE_Z,TRADER_10,BOOK_10,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_5686,VAL_3502,VAL_9286,VAL_1924,VAL_6109,VAL_7115
TRD00003868,GoldmanSachs,2025-08-27,15:38:48,AMD,US734562466,730829818,SELL,456400,404.5,3535268.03,EUR,BANK_B,TRADER_16,BOOK_3,STRAT_3,LSE,2025-09-03,CONFIRMED,VAL_9443,VAL_3443,VAL_8290,VAL_4872,VAL_9191,VAL_6934
TRD00003869,GoldmanSachs,2025-08-31,09:18:20,AMD,US556078344,258205029,SELL,446700,371.01,879288.48,CHF,BANK_A,TRADER_11,BOOK_5,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_2451,VAL_1210,VAL_5713,VAL_5700,VAL_7309,VAL_9161
TRD00003870,GoldmanSachs,2025-08-04,13:16:46,GOOGL,US188767866,416511568,BUY,965000,118.85,4593314.12,CHF,BANK_A,TRADER_6,BOOK_3,STRAT_2,LSE,2025-09-03,PENDING,VAL_9355,VAL_6086,VAL_2519,VAL_5928,VAL_9219,VAL_4753
TRD00003871,JPMorgan,2025-08-26,09:21:23,MSFT,US653231625,254805418,SELL,207900,41.67,1224007.98,CHF,FUND_X,TRADER_20,BOOK_4,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_4921,VAL_2946,VAL_7574,VAL_2939,VAL_6020,VAL_3480
TRD00003872,Barclays,2025-08-08,16:07:37,AMD,US678477642,927262284,BUY,311900,380.08,282117.7,JPY,HEDGE_Z,TRADER_12,BOOK_9,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_1356,VAL_6324,VAL_2246,VAL_6470,VAL_7666,VAL_5893
TRD00003873,JPMorgan,2025-08-23,11:34:27,AMZN,US882199594,722001253,SELL,488500,271.19,4451704.2,EUR,BANK_B,TRADER_12,BOOK_7,STRAT_4,NASDAQ,2025-09-03,ALLOCATED,VAL_9759,VAL_8377,VAL_5353,VAL_3946,VAL_9999,VAL_6360
TRD00003874,Reuters,2025-08-09,11:28:32,IBM,US187742917,933697184,BUY,331200,125.93,2866257.17,EUR,FUND_X,TRADER_14,BOOK_3,STRAT_4,NASDAQ,2025-09-03,ALLOCATED,VAL_1500,VAL_5186,VAL_8668,VAL_5038,VAL_2626,VAL_4004
TRD00003875,Reuters,2025-08-20,10:44:02,AMD,US900603715,872099967,BUY,404700,404.53,928416.07,CHF,HEDGE_Z,TRADER_9,BOOK_6,STRAT_5,NASDAQ,2025-09-03,SETTLED,VAL_3572,VAL_6371,VAL_3912,VAL_3031,VAL_2457,VAL_8772
TRD00003876,JPMorgan,2025-08-28,10:02:45,TSLA,US759004913,316478466,BUY,61300,153.87,2993985.59,CHF,BANK_A,TRADER_8,BOOK_3,STRAT_2,LSE,2025-09-03,PENDING,VAL_8607,VAL_6645,VAL_7028,VAL_4516,VAL_5421,VAL_2310
TRD00003877,Bloomberg,2025-08-12,14:24:20,GOOGL,US338905951,434587938,SELL,865000,224.93,1056951.49,GBP,BANK_A,TRADER_13,BOOK_4,STRAT_5,LSE,2025-09-03,CONFIRMED,VAL_1063,VAL_5984,VAL_4662,VAL_6600,VAL_7505,VAL_7751
TRD00003878,GoldmanSachs,2025-08-24,09:21:53,GOOGL,US730356619,226696575,BUY,557000,101.0,2552744.45,EUR,HEDGE_Z,TRADER_10,BOOK_6,STRAT_2,EUREX,2025-09-03,PENDING,VAL_2909,VAL_1294,VAL_9602,VAL_1203,VAL_7756,VAL_1013
TRD00003879,Bloomberg,2025-08-29,15:34:22,TSLA,US373635557,794186384,BUY,941500,379.46,3262079.42,JPY,FUND_X,TRADER_3,BOOK_7,STRAT_3,NASDAQ,2025-09-03,SETTLED,VAL_5794,VAL_8884,VAL_6286,VAL_9554,VAL_7502,VAL_4796
TRD00003880,Reuters,2025-08-18,11:17:16,AMZN,US235418355,259114733,SELL,98600,408.09,3103617.78,EUR,BANK_A,TRADER_14,BOOK_3,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_2434,VAL_6608,VAL_9532,VAL_7643,VAL_2593,VAL_7401
TRD00003881,GoldmanSachs,2025-08-27,09:07:57,AAPL,US385092539,749640065,BUY,163800,193.84,4832696.65,USD,FUND_X,TRADER_2,BOOK_1,STRAT_5,NASDAQ,2025-09-03,SETTLED,VAL_6914,VAL_9557,VAL_7685,VAL_9654,VAL_9419,VAL_8364
TRD00003882,JPMorgan,2025-08-23,14:28:51,AAPL,US134463939,322687348,BUY,483500,264.51,4780624.88,USD,FUND_X,TRADER_6,BOOK_8,STRAT_3,NYSE,2025-09-03,PENDING,VAL_4834,VAL_6067,VAL_3099,VAL_8586,VAL_4622,VAL_2897
TRD00003883,JPMorgan,2025-08-13,16:11:44,IBM,US352824884,877672842,BUY,422900,472.84,2897802.18,USD,HEDGE_Z,TRADER_3,BOOK_2,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_6269,VAL_1991,VAL_6109,VAL_9503,VAL_4428,VAL_8359
TRD00003884,Reuters,2025-08-29,13:15:05,MSFT,US795121001,268570450,BUY,979400,346.11,3904022.92,CHF,FUND_Y,TRADER_16,BOOK_2,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_2768,VAL_8084,VAL_6102,VAL_2617,VAL_2833,VAL_1275
TRD00003885,GoldmanSachs,2025-08-10,09:22:17,AMD,US658691544,945259303,SELL,922300,24.61,4199970.7,EUR,FUND_X,TRADER_6,BOOK_3,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_6063,VAL_1541,VAL_2086,VAL_2824,VAL_6846,VAL_2819
TRD00003886,Barclays,2025-08-29,15:34:49,AMZN,US454719787,421590450,BUY,52300,405.3,2423401.01,EUR,BANK_B,TRADER_6,BOOK_3,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_7139,VAL_2138,VAL_8633,VAL_3128,VAL_8054,VAL_5584
TRD00003887,JPMorgan,2025-08-07,12:45:27,AMZN,US233324869,592487084,SELL,548000,175.97,2180056.45,USD,FUND_X,TRADER_2,BOOK_2,STRAT_1,EUREX,2025-09-03,PENDING,VAL_4830,VAL_4217,VAL_8571,VAL_4919,VAL_8275,VAL_9269
TRD00003888,Reuters,2025-08-12,13:51:27,IBM,US699645322,824010203,SELL,469500,126.24,3621599.45,USD,HEDGE_Z,TRADER_11,BOOK_10,STRAT_1,NYSE,2025-09-03,PENDING,VAL_7800,VAL_9910,VAL_9426,VAL_7121,VAL_2562,VAL_8075
TRD00003889,GoldmanSachs,2025-09-01,15:49:14,AMZN,US579949775,647171682,BUY,313300,330.46,2469269.8,GBP,FUND_X,TRADER_7,BOOK_7,STRAT_3,LSE,2025-09-03,SETTLED,VAL_7116,VAL_6005,VAL_4768,VAL_5872,VAL_8300,VAL_9908
TRD00003890,Reuters,2025-08-10,09:53:42,AMD,US660745235,494838330,SELL,673900,446.36,3389736.08,JPY,BANK_A,TRADER_1,BOOK_10,STRAT_2,NASDAQ,2025-09-03,CONFIRMED,VAL_6972,VAL_4264,VAL_6290,VAL_4380,VAL_9877,VAL_5958
TRD00003891,Bloomberg,2025-08-04,10:32:16,GOOGL,US350756791,800950823,BUY,38800,361.78,4264185.73,JPY,FUND_X,TRADER_18,BOOK_7,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_5123,VAL_5112,VAL_8737,VAL_6097,VAL_3965,VAL_6457
TRD00003892,Bloomberg,2025-08-02,15:51:45,GOOGL,US849431481,844324152,SELL,426600,482.78,1099614.68,CHF,FUND_Y,TRADER_16,BOOK_10,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_9042,VAL_8613,VAL_3082,VAL_2034,VAL_9568,VAL_5197
TRD00003893,Barclays,2025-08-05,12:39:05,GOOGL,US413974226,679702643,SELL,373100,363.47,1077447.56,CHF,FUND_Y,TRADER_10,BOOK_7,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_1869,VAL_3711,VAL_1852,VAL_5084,VAL_9342,VAL_2188
TRD00003894,GoldmanSachs,2025-09-01,09:11:01,AAPL,US729920045,663581592,SELL,310300,268.09,967635.32,JPY,FUND_X,TRADER_11,BOOK_7,STRAT_3,EUREX,2025-09-03,CONFIRMED,VAL_1417,VAL_4461,VAL_7771,VAL_3273,VAL_6358,VAL_6092
TRD00003895,Reuters,2025-08-07,16:24:11,NVDA,US261763641,455379801,SELL,163400,295.46,258052.97,CHF,HEDGE_Z,TRADER_10,BOOK_8,STRAT_5,NYSE,2025-09-03,PENDING,VAL_4804,VAL_3477,VAL_8233,VAL_6496,VAL_2928,VAL_9452
TRD00003896,Bloomberg,2025-08-09,13:43:56,AMD,US886814708,334865147,BUY,709000,275.2,3927331.52,USD,FUND_X,TRADER_10,BOOK_5,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_8904,VAL_8923,VAL_3062,VAL_6087,VAL_9708,VAL_8712
TRD00003897,JPMorgan,2025-08-02,16:22:22,AAPL,US937180135,655465479,SELL,450200,233.89,345370.62,GBP,BANK_A,TRADER_3,BOOK_9,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_3626,VAL_6763,VAL_6339,VAL_6669,VAL_9108,VAL_2862
TRD00003898,Barclays,2025-08-18,13:21:57,GOOGL,US789612235,411712162,SELL,979800,222.1,2151215.46,JPY,FUND_X,TRADER_19,BOOK_7,STRAT_1,EUREX,2025-09-03,PENDING,VAL_2628,VAL_3163,VAL_7920,VAL_3561,VAL_5683,VAL_2639
TRD00003899,GoldmanSachs,2025-08-08,12:55:45,TSLA,US811144725,312274142,BUY,16300,131.52,1411459.77,JPY,BANK_B,TRADER_2,BOOK_5,STRAT_2,EUREX,2025-09-03,ALLOCATED,VAL_2459,VAL_3642,VAL_6818,VAL_5846,VAL_4730,VAL_9867
TRD00003900,Barclays,2025-08-07,11:38:04,AMZN,US194504113,307905501,SELL,428700,219.13,2055365.3,CHF,BANK_B,TRADER_2,BOOK_9,STRAT_4,NYSE,2025-09-03,SETTLED,VAL_7680,VAL_6638,VAL_8045,VAL_3614,VAL_6652,VAL_6964
TRD00003901,GoldmanSachs,2025-08-26,15:41:12,AMD,US247020842,664421376,BUY,188200,437.05,1950190.5,JPY,BANK_A,TRADER_12,BOOK_1,STRAT_4,EUREX,2025-09-03,PENDING,VAL_6460,VAL_4241,VAL_3203,VAL_6716,VAL_4464,VAL_7240
TRD00003902,Reuters,2025-08-12,11:05:19,IBM,US603941741,989171478,SELL,117600,200.95,3462576.2,USD,BANK_A,TRADER_10,BOOK_4,STRAT_4,EUREX,2025-09-03,ALLOCATED,VAL_8380,VAL_8491,VAL_8975,VAL_4311,VAL_2324,VAL_9280
TRD00003903,GoldmanSachs,2025-08-17,13:46:05,AMD,US433154475,867209312,BUY,337500,15.87,4719571.72,EUR,FUND_Y,TRADER_14,BOOK_7,STRAT_1,LSE,2025-09-03,PENDING,VAL_6149,VAL_7610,VAL_1126,VAL_9018,VAL_1089,VAL_4571
TRD00003904,GoldmanSachs,2025-08-20,11:18:55,MSFT,US168295483,550385833,BUY,17300,92.89,3387949.23,JPY,FUND_Y,TRADER_12,BOOK_4,STRAT_2,EUREX,2025-09-03,PENDING,VAL_4665,VAL_3246,VAL_2117,VAL_1203,VAL_5635,VAL_7504
TRD00003905,JPMorgan,2025-08-13,10:00:57,AMZN,US300855284,428923283,SELL,284200,419.02,4273224.86,GBP,BANK_B,TRADER_17,BOOK_10,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_7945,VAL_4231,VAL_1967,VAL_9491,VAL_3664,VAL_4370
TRD00003906,Reuters,2025-08-06,16:14:38,GOOGL,US315970590,389210463,SELL,727200,67.0,2810512.16,JPY,HEDGE_Z,TRADER_3,BOOK_3,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_5371,VAL_7550,VAL_4979,VAL_5159,VAL_3743,VAL_4187
TRD00003907,Reuters,2025-08-27,15:41:37,MSFT,US475118837,904358386,BUY,107300,229.83,2420539.64,GBP,FUND_Y,TRADER_16,BOOK_5,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_2917,VAL_5053,VAL_8712,VAL_3195,VAL_8134,VAL_3000
TRD00003908,Reuters,2025-08-25,15:22:15,GOOGL,US743152682,188447521,SELL,168500,187.24,4628008.35,EUR,BANK_B,TRADER_10,BOOK_3,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_8415,VAL_2372,VAL_1896,VAL_5556,VAL_5774,VAL_3245
TRD00003909,Bloomberg,2025-08-28,11:35:39,TSLA,US530653946,614679148,BUY,412600,172.22,1701592.67,EUR,FUND_X,TRADER_1,BOOK_7,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_4257,VAL_4050,VAL_7659,VAL_3354,VAL_4819,VAL_2143
TRD00003910,Bloomberg,2025-08-07,14:06:11,AMD,US158714980,934069858,BUY,311200,468.77,4452031.33,USD,FUND_X,TRADER_12,BOOK_6,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_6863,VAL_5185,VAL_8802,VAL_4596,VAL_4176,VAL_7135
TRD00003911,Barclays,2025-08-20,12:16:59,TSLA,US430223753,189951395,BUY,672300,337.74,2955953.63,GBP,FUND_Y,TRADER_10,BOOK_1,STRAT_3,EUREX,2025-09-03,PENDING,VAL_9761,VAL_6015,VAL_8825,VAL_8496,VAL_3745,VAL_5326
TRD00003912,Bloomberg,2025-08-30,14:00:17,MSFT,US498322140,670236352,BUY,33800,54.61,3217690.1,GBP,BANK_A,TRADER_16,BOOK_9,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_8895,VAL_2565,VAL_5881,VAL_1067,VAL_4493,VAL_9307
TRD00003913,Reuters,2025-08-29,11:45:24,AMZN,US900566058,368724697,BUY,367600,52.14,461249.79,USD,FUND_X,TRADER_15,BOOK_9,STRAT_3,LSE,2025-09-03,PENDING,VAL_6815,VAL_2035,VAL_9911,VAL_8121,VAL_7173,VAL_5065
