algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
VWAP,649.7516122402405,,C20241216_PROD,ALGO_UPDATE,1364655,649.4213210094925,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.4,2000000,REC_00002447,635345,Buy,2025-08-12T14:08:18.125000,WORKING,ASML.AS,CRITICAL
,649.7516122402405,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1364655,649.4213210094925,CLIENT_001,0,CLIENT,,,2000000,REC_00002448,635345,Buy,2025-08-12T14:08:18.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4747430948977,SLICE_00260,2,ALGO_SLICE,ALGO_001,,4517,REC_00002449,4517,Buy,2025-08-12T14:09:22,PENDING,ASML.AS,CRITICAL
,649.5005407233302,,C20241216_PROD,SLICE_UPDATE,1505,649.4747430948977,SLICE_00260,2,ALGO_SLICE,ALGO_001,,4517,REC_00002450,3012,Buy,2025-08-12T14:09:22.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7513356528475,,C20241216_PROD,ALGO_UPDATE,1366160,649.4747430948977,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.8,2000000,REC_00002451,633840,Buy,2025-08-12T14:09:22.025000,WORKING,ASML.AS,CRITICAL
,649.7513356528475,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1366160,649.4747430948977,CLIENT_001,0,CLIENT,,,2000000,REC_00002452,633840,Buy,2025-08-12T14:09:22.030000,WORKING,ASML.AS,
,649.510554219973,,C20241216_PROD,SLICE_UPDATE,3011,649.4747430948977,SLICE_00260,2,ALGO_SLICE,ALGO_001,,4517,REC_00002453,1506,Buy,2025-08-12T14:09:22.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7510705173262,,C20241216_PROD,ALGO_UPDATE,1367666,649.4747430948977,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.0,2000000,REC_00002454,632334,Buy,2025-08-12T14:09:22.075000,WORKING,ASML.AS,CRITICAL
,649.7510705173262,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1367666,649.4747430948977,CLIENT_001,0,CLIENT,,,2000000,REC_00002455,632334,Buy,2025-08-12T14:09:22.080000,WORKING,ASML.AS,
,649.4974615191186,,C20241216_PROD,SLICE_UPDATE,4517,649.4747430948977,SLICE_00260,2,ALGO_SLICE,ALGO_001,,4517,REC_00002456,0,Buy,2025-08-12T14:09:22.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7507915639505,,C20241216_PROD,ALGO_UPDATE,1369172,649.4747430948977,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.7,2000000,REC_00002457,630828,Buy,2025-08-12T14:09:22.125000,WORKING,ASML.AS,CRITICAL
,649.7507915639505,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1369172,649.4747430948977,CLIENT_001,0,CLIENT,,,2000000,REC_00002458,630828,Buy,2025-08-12T14:09:22.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4185762550089,SLICE_00261,2,ALGO_SLICE,ALGO_001,,4132,REC_00002459,4132,Buy,2025-08-12T14:10:11,PENDING,ASML.AS,CRITICAL
,649.4130793849097,,C20241216_PROD,SLICE_UPDATE,688,649.4185762550089,SLICE_00261,2,ALGO_SLICE,ALGO_001,,4132,REC_00002460,3444,Buy,2025-08-12T14:10:11.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7506219510126,,C20241216_PROD,ALGO_UPDATE,1369860,649.4185762550089,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.2,2000000,REC_00002461,630140,Buy,2025-08-12T14:10:11.025000,WORKING,ASML.AS,CRITICAL
,649.7506219510126,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1369860,649.4185762550089,CLIENT_001,0,CLIENT,,,2000000,REC_00002462,630140,Buy,2025-08-12T14:10:11.030000,WORKING,ASML.AS,
,649.443365628037,,C20241216_PROD,SLICE_UPDATE,2410,649.4185762550089,SLICE_00261,2,ALGO_SLICE,ALGO_001,,4132,REC_00002463,1722,Buy,2025-08-12T14:10:11.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7502361954485,,C20241216_PROD,ALGO_UPDATE,1371582,649.4185762550089,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00002464,628418,Buy,2025-08-12T14:10:11.075000,WORKING,ASML.AS,CRITICAL
,649.7502361954485,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1371582,649.4185762550089,CLIENT_001,0,CLIENT,,,2000000,REC_00002465,628418,Buy,2025-08-12T14:10:11.080000,WORKING,ASML.AS,
,649.4535073992895,,C20241216_PROD,SLICE_UPDATE,4132,649.4185762550089,SLICE_00261,2,ALGO_SLICE,ALGO_001,,4132,REC_00002466,0,Buy,2025-08-12T14:10:11.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7498641241613,,C20241216_PROD,ALGO_UPDATE,1373304,649.4185762550089,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.0,2000000,REC_00002467,626696,Buy,2025-08-12T14:10:11.125000,WORKING,ASML.AS,CRITICAL
,649.7498641241613,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1373304,649.4185762550089,CLIENT_001,0,CLIENT,,,2000000,REC_00002468,626696,Buy,2025-08-12T14:10:11.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4220200393174,SLICE_00262,2,ALGO_SLICE,ALGO_001,,6300,REC_00002469,6300,Buy,2025-08-12T14:11:10,PENDING,ASML.AS,CRITICAL
,649.449555240508,,C20241216_PROD,SLICE_UPDATE,2100,649.4220200393174,SLICE_00262,2,ALGO_SLICE,ALGO_001,,6300,REC_00002470,4200,Buy,2025-08-12T14:11:10.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7494056053147,,C20241216_PROD,ALGO_UPDATE,1375404,649.4220200393174,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.3,2000000,REC_00002471,624596,Buy,2025-08-12T14:11:10.025000,WORKING,ASML.AS,CRITICAL
,649.7494056053147,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1375404,649.4220200393174,CLIENT_001,0,CLIENT,,,2000000,REC_00002472,624596,Buy,2025-08-12T14:11:10.030000,WORKING,ASML.AS,
,649.4590998434722,,C20241216_PROD,SLICE_UPDATE,4200,649.4220200393174,SLICE_00262,2,ALGO_SLICE,ALGO_001,,6300,REC_00002473,2100,Buy,2025-08-12T14:11:10.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7489630352025,,C20241216_PROD,ALGO_UPDATE,1377504,649.4220200393174,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.1,2000000,REC_00002474,622496,Buy,2025-08-12T14:11:10.075000,WORKING,ASML.AS,CRITICAL
,649.7489630352025,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1377504,649.4220200393174,CLIENT_001,0,CLIENT,,,2000000,REC_00002475,622496,Buy,2025-08-12T14:11:10.080000,WORKING,ASML.AS,
,649.4420957810121,,C20241216_PROD,SLICE_UPDATE,6300,649.4220200393174,SLICE_00262,2,ALGO_SLICE,ALGO_001,,6300,REC_00002476,0,Buy,2025-08-12T14:11:10.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7484959292548,,C20241216_PROD,ALGO_UPDATE,1379604,649.4220200393174,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00002477,620396,Buy,2025-08-12T14:11:10.125000,WORKING,ASML.AS,CRITICAL
,649.7484959292548,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1379604,649.4220200393174,CLIENT_001,0,CLIENT,,,2000000,REC_00002478,620396,Buy,2025-08-12T14:11:10.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4597081449502,SLICE_00263,2,ALGO_SLICE,ALGO_001,,7801,REC_00002479,7801,Buy,2025-08-12T14:12:22,PENDING,ASML.AS,CRITICAL
,649.4831769998452,,C20241216_PROD,SLICE_UPDATE,2600,649.4597081449502,SLICE_00263,2,ALGO_SLICE,ALGO_001,,7801,REC_00002480,5201,Buy,2025-08-12T14:12:22.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.747996850091,,C20241216_PROD,ALGO_UPDATE,1382204,649.4597081449502,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.4,2000000,REC_00002481,617796,Buy,2025-08-12T14:12:22.025000,WORKING,ASML.AS,CRITICAL
,649.747996850091,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1382204,649.4597081449502,CLIENT_001,0,CLIENT,,,2000000,REC_00002482,617796,Buy,2025-08-12T14:12:22.030000,WORKING,ASML.AS,
,649.4932492896161,,C20241216_PROD,SLICE_UPDATE,5200,649.4597081449502,SLICE_00263,2,ALGO_SLICE,ALGO_001,,7801,REC_00002483,2601,Buy,2025-08-12T14:12:22.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7475185559373,,C20241216_PROD,ALGO_UPDATE,1384804,649.4597081449502,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00002484,615196,Buy,2025-08-12T14:12:22.075000,WORKING,ASML.AS,CRITICAL
,649.7475185559373,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1384804,649.4597081449502,CLIENT_001,0,CLIENT,,,2000000,REC_00002485,615196,Buy,2025-08-12T14:12:22.080000,WORKING,ASML.AS,
,649.4859960478788,,C20241216_PROD,SLICE_UPDATE,7801,649.4597081449502,SLICE_00263,2,ALGO_SLICE,ALGO_001,,7801,REC_00002486,0,Buy,2025-08-12T14:12:22.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7470282736884,,C20241216_PROD,ALGO_UPDATE,1387405,649.4597081449502,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00002487,612595,Buy,2025-08-12T14:12:22.125000,WORKING,ASML.AS,CRITICAL
,649.7470282736884,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1387405,649.4597081449502,CLIENT_001,0,CLIENT,,,2000000,REC_00002488,612595,Buy,2025-08-12T14:12:22.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4240022122261,SLICE_00264,2,ALGO_SLICE,ALGO_001,,5625,REC_00002489,5625,Buy,2025-08-12T14:13:12,PENDING,ASML.AS,CRITICAL
,649.4478169872284,,C20241216_PROD,SLICE_UPDATE,1875,649.4240022122261,SLICE_00264,2,ALGO_SLICE,ALGO_001,,5625,REC_00002490,3750,Buy,2025-08-12T14:13:12.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7466244521679,,C20241216_PROD,ALGO_UPDATE,1389280,649.4240022122261,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.7,2000000,REC_00002491,610720,Buy,2025-08-12T14:13:12.025000,WORKING,ASML.AS,CRITICAL
,649.7466244521679,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1389280,649.4240022122261,CLIENT_001,0,CLIENT,,,2000000,REC_00002492,610720,Buy,2025-08-12T14:13:12.030000,WORKING,ASML.AS,
,649.4552918833855,,C20241216_PROD,SLICE_UPDATE,3750,649.4240022122261,SLICE_00264,2,ALGO_SLICE,ALGO_001,,5625,REC_00002493,1875,Buy,2025-08-12T14:13:12.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7462317938613,,C20241216_PROD,ALGO_UPDATE,1391155,649.4240022122261,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.4,2000000,REC_00002494,608845,Buy,2025-08-12T14:13:12.075000,WORKING,ASML.AS,CRITICAL
,649.7462317938613,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1391155,649.4240022122261,CLIENT_001,0,CLIENT,,,2000000,REC_00002495,608845,Buy,2025-08-12T14:13:12.080000,WORKING,ASML.AS,
,649.455987397561,,C20241216_PROD,SLICE_UPDATE,5625,649.4240022122261,SLICE_00264,2,ALGO_SLICE,ALGO_001,,5625,REC_00002496,0,Buy,2025-08-12T14:13:12.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7458411287334,,C20241216_PROD,ALGO_UPDATE,1393030,649.4240022122261,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00002497,606970,Buy,2025-08-12T14:13:12.125000,WORKING,ASML.AS,CRITICAL
,649.7458411287334,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1393030,649.4240022122261,CLIENT_001,0,CLIENT,,,2000000,REC_00002498,606970,Buy,2025-08-12T14:13:12.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4585622939386,SLICE_00265,2,ALGO_SLICE,ALGO_001,,6468,REC_00002499,6468,Buy,2025-08-12T14:14:04,PENDING,ASML.AS,CRITICAL
,649.4921671759638,,C20241216_PROD,SLICE_UPDATE,2156,649.4585622939386,SLICE_00265,2,ALGO_SLICE,ALGO_001,,6468,REC_00002500,4312,Buy,2025-08-12T14:14:04.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7454491229062,,C20241216_PROD,ALGO_UPDATE,1395186,649.4585622939386,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00002501,604814,Buy,2025-08-12T14:14:04.025000,WORKING,ASML.AS,CRITICAL
,649.7454491229062,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1395186,649.4585622939386,CLIENT_001,0,CLIENT,,,2000000,REC_00002502,604814,Buy,2025-08-12T14:14:04.030000,WORKING,ASML.AS,
,649.4880322952306,,C20241216_PROD,SLICE_UPDATE,4312,649.4585622939386,SLICE_00265,2,ALGO_SLICE,ALGO_001,,6468,REC_00002503,2156,Buy,2025-08-12T14:14:04.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7450519469246,,C20241216_PROD,ALGO_UPDATE,1397342,649.4585622939386,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.3,2000000,REC_00002504,602658,Buy,2025-08-12T14:14:04.075000,WORKING,ASML.AS,CRITICAL
,649.7450519469246,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1397342,649.4585622939386,CLIENT_001,0,CLIENT,,,2000000,REC_00002505,602658,Buy,2025-08-12T14:14:04.080000,WORKING,ASML.AS,
,649.4960339124624,,C20241216_PROD,SLICE_UPDATE,6468,649.4585622939386,SLICE_00265,2,ALGO_SLICE,ALGO_001,,6468,REC_00002506,0,Buy,2025-08-12T14:14:04.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7446683215944,,C20241216_PROD,ALGO_UPDATE,1399498,649.4585622939386,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.1,2000000,REC_00002507,600502,Buy,2025-08-12T14:14:04.125000,WORKING,ASML.AS,CRITICAL
,649.7446683215944,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1399498,649.4585622939386,CLIENT_001,0,CLIENT,,,2000000,REC_00002508,600502,Buy,2025-08-12T14:14:04.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4028318173164,SLICE_00266,2,ALGO_SLICE,ALGO_001,,6271,REC_00002509,6271,Buy,2025-08-12T14:15:12,PENDING,ASML.AS,CRITICAL
,649.428449596412,,C20241216_PROD,SLICE_UPDATE,2090,649.4028318173164,SLICE_00266,2,ALGO_SLICE,ALGO_001,,6271,REC_00002510,4181,Buy,2025-08-12T14:15:12.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7441967870667,,C20241216_PROD,ALGO_UPDATE,1401588,649.4028318173164,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00002511,598412,Buy,2025-08-12T14:15:12.025000,WORKING,ASML.AS,CRITICAL
,649.7441967870667,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1401588,649.4028318173164,CLIENT_001,0,CLIENT,,,2000000,REC_00002512,598412,Buy,2025-08-12T14:15:12.030000,WORKING,ASML.AS,
,649.4158628779444,,C20241216_PROD,SLICE_UPDATE,3135,649.4028318173164,SLICE_00266,2,ALGO_SLICE,ALGO_001,,6271,REC_00002513,3136,Buy,2025-08-12T14:15:12.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7439521693121,,C20241216_PROD,ALGO_UPDATE,1402633,649.4028318173164,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.4,2000000,REC_00002514,597367,Buy,2025-08-12T14:15:12.075000,WORKING,ASML.AS,CRITICAL
,649.7439521693121,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1402633,649.4028318173164,CLIENT_001,0,CLIENT,,,2000000,REC_00002515,597367,Buy,2025-08-12T14:15:12.080000,WORKING,ASML.AS,
,649.4368456265372,,C20241216_PROD,SLICE_UPDATE,6271,649.4028318173164,SLICE_00266,2,ALGO_SLICE,ALGO_001,,6271,REC_00002516,0,Buy,2025-08-12T14:15:12.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7432670737394,,C20241216_PROD,ALGO_UPDATE,1405769,649.4028318173164,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.9,2000000,REC_00002517,594231,Buy,2025-08-12T14:15:12.125000,WORKING,ASML.AS,CRITICAL
,649.7432670737394,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1405769,649.4028318173164,CLIENT_001,0,CLIENT,,,2000000,REC_00002518,594231,Buy,2025-08-12T14:15:12.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4082674428361,SLICE_00267,2,ALGO_SLICE,ALGO_001,,6260,REC_00002519,6260,Buy,2025-08-12T14:16:01,PENDING,ASML.AS,CRITICAL
,649.4314830355349,,C20241216_PROD,SLICE_UPDATE,2086,649.4082674428361,SLICE_00267,2,ALGO_SLICE,ALGO_001,,6260,REC_00002520,4174,Buy,2025-08-12T14:16:01.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7428051074832,,C20241216_PROD,ALGO_UPDATE,1407855,649.4082674428361,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.8,2000000,REC_00002521,592145,Buy,2025-08-12T14:16:01.025000,WORKING,ASML.AS,CRITICAL
,649.7428051074832,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1407855,649.4082674428361,CLIENT_001,0,CLIENT,,,2000000,REC_00002522,592145,Buy,2025-08-12T14:16:01.030000,WORKING,ASML.AS,
,649.4341900197522,,C20241216_PROD,SLICE_UPDATE,4173,649.4082674428361,SLICE_00267,2,ALGO_SLICE,ALGO_001,,6260,REC_00002523,2087,Buy,2025-08-12T14:16:01.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7423482945871,,C20241216_PROD,ALGO_UPDATE,1409942,649.4082674428361,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.2,2000000,REC_00002524,590058,Buy,2025-08-12T14:16:01.075000,WORKING,ASML.AS,CRITICAL
,649.7423482945871,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1409942,649.4082674428361,CLIENT_001,0,CLIENT,,,2000000,REC_00002525,590058,Buy,2025-08-12T14:16:01.080000,WORKING,ASML.AS,
,649.4457337699442,,C20241216_PROD,SLICE_UPDATE,6260,649.4082674428361,SLICE_00267,2,ALGO_SLICE,ALGO_001,,6260,REC_00002526,0,Buy,2025-08-12T14:16:01.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7419098938794,,C20241216_PROD,ALGO_UPDATE,1412029,649.4082674428361,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.3,2000000,REC_00002527,587971,Buy,2025-08-12T14:16:01.125000,WORKING,ASML.AS,CRITICAL
,649.7419098938794,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1412029,649.4082674428361,CLIENT_001,0,CLIENT,,,2000000,REC_00002528,587971,Buy,2025-08-12T14:16:01.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3632161420422,SLICE_00268,2,ALGO_SLICE,ALGO_001,,4468,REC_00002529,4468,Buy,2025-08-12T14:17:18,PENDING,ASML.AS,CRITICAL
,649.3852898213762,,C20241216_PROD,SLICE_UPDATE,1489,649.3632161420422,SLICE_00268,2,ALGO_SLICE,ALGO_001,,4468,REC_00002530,2979,Buy,2025-08-12T14:17:18.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7415342302601,,C20241216_PROD,ALGO_UPDATE,1413518,649.3632161420422,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.7,2000000,REC_00002531,586482,Buy,2025-08-12T14:17:18.025000,WORKING,ASML.AS,CRITICAL
,649.7415342302601,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1413518,649.3632161420422,CLIENT_001,0,CLIENT,,,2000000,REC_00002532,586482,Buy,2025-08-12T14:17:18.030000,WORKING,ASML.AS,
,649.3901716542891,,C20241216_PROD,SLICE_UPDATE,2978,649.3632161420422,SLICE_00268,2,ALGO_SLICE,ALGO_001,,4468,REC_00002533,1490,Buy,2025-08-12T14:17:18.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7411644943678,,C20241216_PROD,ALGO_UPDATE,1415007,649.3632161420422,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00002534,584993,Buy,2025-08-12T14:17:18.075000,WORKING,ASML.AS,CRITICAL
,649.7411644943678,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1415007,649.3632161420422,CLIENT_001,0,CLIENT,,,2000000,REC_00002535,584993,Buy,2025-08-12T14:17:18.080000,WORKING,ASML.AS,
,649.3883271552626,,C20241216_PROD,SLICE_UPDATE,4468,649.3632161420422,SLICE_00268,2,ALGO_SLICE,ALGO_001,,4468,REC_00002536,0,Buy,2025-08-12T14:17:18.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7407933480574,,C20241216_PROD,ALGO_UPDATE,1416497,649.3632161420422,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.2,2000000,REC_00002537,583503,Buy,2025-08-12T14:17:18.125000,WORKING,ASML.AS,CRITICAL
,649.7407933480574,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1416497,649.3632161420422,CLIENT_001,0,CLIENT,,,2000000,REC_00002538,583503,Buy,2025-08-12T14:17:18.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3458591739585,SLICE_00269,2,ALGO_SLICE,ALGO_001,,7281,REC_00002539,7281,Buy,2025-08-12T14:18:02,PENDING,ASML.AS,CRITICAL
,649.3741853299625,,C20241216_PROD,SLICE_UPDATE,2427,649.3458591739585,SLICE_00269,2,ALGO_SLICE,ALGO_001,,7281,REC_00002540,4854,Buy,2025-08-12T14:18:02.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7401662829997,,C20241216_PROD,ALGO_UPDATE,1418924,649.3458591739585,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00002541,581076,Buy,2025-08-12T14:18:02.025000,WORKING,ASML.AS,CRITICAL
,649.7401662829997,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1418924,649.3458591739585,CLIENT_001,0,CLIENT,,,2000000,REC_00002542,581076,Buy,2025-08-12T14:18:02.030000,WORKING,ASML.AS,
,649.3794114815045,,C20241216_PROD,SLICE_UPDATE,4854,649.3458591739585,SLICE_00269,2,ALGO_SLICE,ALGO_001,,7281,REC_00002543,2427,Buy,2025-08-12T14:18:02.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7395502832197,,C20241216_PROD,ALGO_UPDATE,1421351,649.3458591739585,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00002544,578649,Buy,2025-08-12T14:18:02.075000,WORKING,ASML.AS,CRITICAL
,649.7395502832197,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1421351,649.3458591739585,CLIENT_001,0,CLIENT,,,2000000,REC_00002545,578649,Buy,2025-08-12T14:18:02.080000,WORKING,ASML.AS,
,649.3757040018726,,C20241216_PROD,SLICE_UPDATE,7281,649.3458591739585,SLICE_00269,2,ALGO_SLICE,ALGO_001,,7281,REC_00002546,0,Buy,2025-08-12T14:18:02.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7389300636878,,C20241216_PROD,ALGO_UPDATE,1423778,649.3458591739585,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.9,2000000,REC_00002547,576222,Buy,2025-08-12T14:18:02.125000,WORKING,ASML.AS,CRITICAL
,649.7389300636878,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1423778,649.3458591739585,CLIENT_001,0,CLIENT,,,2000000,REC_00002548,576222,Buy,2025-08-12T14:18:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3517272309817,SLICE_00270,2,ALGO_SLICE,ALGO_001,,4653,REC_00002549,4653,Buy,2025-08-12T14:19:20,PENDING,ASML.AS,CRITICAL
,649.3840193215578,,C20241216_PROD,SLICE_UPDATE,1551,649.3517272309817,SLICE_00270,2,ALGO_SLICE,ALGO_001,,4653,REC_00002550,3102,Buy,2025-08-12T14:19:20.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7385438605297,,C20241216_PROD,ALGO_UPDATE,1425329,649.3517272309817,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.3,2000000,REC_00002551,574671,Buy,2025-08-12T14:19:20.025000,WORKING,ASML.AS,CRITICAL
,649.7385438605297,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1425329,649.3517272309817,CLIENT_001,0,CLIENT,,,2000000,REC_00002552,574671,Buy,2025-08-12T14:19:20.030000,WORKING,ASML.AS,
,649.3834066367563,,C20241216_PROD,SLICE_UPDATE,3102,649.3517272309817,SLICE_00270,2,ALGO_SLICE,ALGO_001,,4653,REC_00002553,1551,Buy,2025-08-12T14:19:20.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.738157830987,,C20241216_PROD,ALGO_UPDATE,1426880,649.3517272309817,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00002554,573120,Buy,2025-08-12T14:19:20.075000,WORKING,ASML.AS,CRITICAL
,649.738157830987,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1426880,649.3517272309817,CLIENT_001,0,CLIENT,,,2000000,REC_00002555,573120,Buy,2025-08-12T14:19:20.080000,WORKING,ASML.AS,
,649.3752204248412,,C20241216_PROD,SLICE_UPDATE,4653,649.3517272309817,SLICE_00270,2,ALGO_SLICE,ALGO_001,,4653,REC_00002556,0,Buy,2025-08-12T14:19:20.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7377637511071,,C20241216_PROD,ALGO_UPDATE,1428431,649.3517272309817,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.4,2000000,REC_00002557,571569,Buy,2025-08-12T14:19:20.125000,WORKING,ASML.AS,CRITICAL
,649.7377637511071,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1428431,649.3517272309817,CLIENT_001,0,CLIENT,,,2000000,REC_00002558,571569,Buy,2025-08-12T14:19:20.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3524191509886,SLICE_00271,2,ALGO_SLICE,ALGO_001,,6418,REC_00002559,6418,Buy,2025-08-12T14:20:29,PENDING,ASML.AS,CRITICAL
,649.3908556774212,,C20241216_PROD,SLICE_UPDATE,2139,649.3524191509886,SLICE_00271,2,ALGO_SLICE,ALGO_001,,6418,REC_00002560,4279,Buy,2025-08-12T14:20:29.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7372450513094,,C20241216_PROD,ALGO_UPDATE,1430570,649.3524191509886,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.8,2000000,REC_00002561,569430,Buy,2025-08-12T14:20:29.025000,WORKING,ASML.AS,CRITICAL
