id,value,category,amount
45222,791,cat_2,791
45223,685,cat_3,685
45224,597,cat_4,597
45225,794,cat_0,794
45226,174,cat_1,174
45227,623,cat_2,623
45228,76,cat_3,76
45229,798,cat_4,798
45230,1,cat_0,1
45231,180,cat_1,180
45232,773,cat_2,773
45233,75,cat_3,75
45234,787,cat_4,787
45235,22,cat_0,22
45236,568,cat_1,568
45237,489,cat_2,489
45238,387,cat_3,387
45239,756,cat_4,756
45240,557,cat_0,557
45241,640,cat_1,640
45242,729,cat_2,729
45243,79,cat_3,79
45244,399,cat_4,399
45245,727,cat_0,727
45246,298,cat_1,298
45247,659,cat_2,659
45248,50,cat_3,50
45249,47,cat_4,47
45250,152,cat_0,152
45251,364,cat_1,364
45252,41,cat_2,41
45253,710,cat_3,710
45254,421,cat_4,421
45255,504,cat_0,504
45256,976,cat_1,976
45257,763,cat_2,763
45258,691,cat_3,691
45259,334,cat_4,334
45260,672,cat_0,672
45261,778,cat_1,778
45262,633,cat_2,633
45263,362,cat_3,362
45264,683,cat_4,683
45265,858,cat_0,858
45266,175,cat_1,175
45267,880,cat_2,880
45268,387,cat_3,387
45269,668,cat_4,668
45270,37,cat_0,37
45271,86,cat_1,86
45272,967,cat_2,967
45273,531,cat_3,531
45274,628,cat_4,628
45275,134,cat_0,134
45276,760,cat_1,760
45277,468,cat_2,468
45278,611,cat_3,611
45279,147,cat_4,147
45280,527,cat_0,527
45281,572,cat_1,572
45282,168,cat_2,168
45283,254,cat_3,254
45284,879,cat_4,879
45285,491,cat_0,491
45286,488,cat_1,488
45287,697,cat_2,697
45288,71,cat_3,71
45289,930,cat_4,930
45290,726,cat_0,726
45291,638,cat_1,638
45292,55,cat_2,55
45293,101,cat_3,101
45294,489,cat_4,489
45295,231,cat_0,231
45296,267,cat_1,267
45297,799,cat_2,799
45298,320,cat_3,320
45299,519,cat_4,519
45300,95,cat_0,95
45301,646,cat_1,646
45302,383,cat_2,383
45303,228,cat_3,228
45304,161,cat_4,161
45305,213,cat_0,213
45306,786,cat_1,786
45307,273,cat_2,273
45308,707,cat_3,707
45309,74,cat_4,74
45310,9,cat_0,9
45311,424,cat_1,424
45312,943,cat_2,943
45313,420,cat_3,420
45314,805,cat_4,805
45315,862,cat_0,862
45316,131,cat_1,131
45317,189,cat_2,189
45318,429,cat_3,429
45319,73,cat_4,73
45320,367,cat_0,367
45321,986,cat_1,986
45322,265,cat_2,265
45323,159,cat_3,159
45324,554,cat_4,554
45325,785,cat_0,785
45326,740,cat_1,740
45327,241,cat_2,241
45328,778,cat_3,778
45329,873,cat_4,873
45330,285,cat_0,285
45331,418,cat_1,418
45332,572,cat_2,572
45333,166,cat_3,166
45334,982,cat_4,982
45335,256,cat_0,256
45336,234,cat_1,234
45337,560,cat_2,560
45338,157,cat_3,157
45339,249,cat_4,249
45340,337,cat_0,337
45341,356,cat_1,356
45342,137,cat_2,137
45343,439,cat_3,439
45344,85,cat_4,85
45345,487,cat_0,487
45346,986,cat_1,986
45347,355,cat_2,355
45348,496,cat_3,496
45349,210,cat_4,210
45350,69,cat_0,69
45351,367,cat_1,367
45352,567,cat_2,567
45353,711,cat_3,711
45354,950,cat_4,950
45355,520,cat_0,520
45356,139,cat_1,139
45357,220,cat_2,220
45358,763,cat_3,763
45359,444,cat_4,444
45360,805,cat_0,805
45361,667,cat_1,667
45362,978,cat_2,978
45363,30,cat_3,30
45364,840,cat_4,840
45365,338,cat_0,338
45366,563,cat_1,563
45367,40,cat_2,40
45368,377,cat_3,377
45369,885,cat_4,885
45370,933,cat_0,933
45371,354,cat_1,354
45372,79,cat_2,79
45373,297,cat_3,297
45374,802,cat_4,802
45375,913,cat_0,913
45376,431,cat_1,431
45377,448,cat_2,448
45378,724,cat_3,724
45379,853,cat_4,853
45380,996,cat_0,996
45381,566,cat_1,566
45382,775,cat_2,775
45383,751,cat_3,751
45384,917,cat_4,917
45385,240,cat_0,240
45386,537,cat_1,537
45387,55,cat_2,55
45388,84,cat_3,84
45389,933,cat_4,933
45390,514,cat_0,514
45391,533,cat_1,533
45392,698,cat_2,698
45393,541,cat_3,541
45394,250,cat_4,250
45395,604,cat_0,604
45396,910,cat_1,910
45397,331,cat_2,331
45398,744,cat_3,744
45399,607,cat_4,607
45400,271,cat_0,271
45401,439,cat_1,439
45402,507,cat_2,507
45403,912,cat_3,912
45404,524,cat_4,524
45405,549,cat_0,549
45406,506,cat_1,506
45407,229,cat_2,229
45408,548,cat_3,548
45409,388,cat_4,388
45410,715,cat_0,715
45411,173,cat_1,173
45412,316,cat_2,316
45413,338,cat_3,338
45414,336,cat_4,336
45415,673,cat_0,673
45416,169,cat_1,169
45417,671,cat_2,671
45418,310,cat_3,310
45419,758,cat_4,758
45420,801,cat_0,801
45421,90,cat_1,90
45422,600,cat_2,600
45423,807,cat_3,807
45424,191,cat_4,191
45425,529,cat_0,529
45426,297,cat_1,297
45427,676,cat_2,676
45428,428,cat_3,428
45429,641,cat_4,641
45430,23,cat_0,23
45431,944,cat_1,944
45432,598,cat_2,598
45433,833,cat_3,833
45434,924,cat_4,924
45435,364,cat_0,364
45436,402,cat_1,402
45437,987,cat_2,987
45438,327,cat_3,327
45439,120,cat_4,120
45440,817,cat_0,817
45441,190,cat_1,190
45442,666,cat_2,666
45443,417,cat_3,417
45444,332,cat_4,332
45445,133,cat_0,133
45446,674,cat_1,674
45447,54,cat_2,54
45448,380,cat_3,380
45449,584,cat_4,584
45450,498,cat_0,498
45451,938,cat_1,938
45452,110,cat_2,110
45453,961,cat_3,961
45454,533,cat_4,533
45455,403,cat_0,403
45456,998,cat_1,998
45457,757,cat_2,757
45458,894,cat_3,894
45459,300,cat_4,300
45460,154,cat_0,154
45461,716,cat_1,716
45462,290,cat_2,290
45463,336,cat_3,336
45464,92,cat_4,92
45465,484,cat_0,484
45466,766,cat_1,766
45467,836,cat_2,836
45468,356,cat_3,356
45469,575,cat_4,575
45470,207,cat_0,207
45471,914,cat_1,914
45472,594,cat_2,594
45473,256,cat_3,256
45474,621,cat_4,621
45475,356,cat_0,356
45476,30,cat_1,30
45477,838,cat_2,838
45478,998,cat_3,998
45479,790,cat_4,790
45480,872,cat_0,872
45481,122,cat_1,122
45482,670,cat_2,670
45483,343,cat_3,343
45484,204,cat_4,204
45485,625,cat_0,625
45486,819,cat_1,819
45487,393,cat_2,393
45488,254,cat_3,254
45489,768,cat_4,768
45490,484,cat_0,484
45491,681,cat_1,681
45492,362,cat_2,362
45493,831,cat_3,831
45494,328,cat_4,328
45495,805,cat_0,805
45496,179,cat_1,179
45497,65,cat_2,65
45498,24,cat_3,24
45499,729,cat_4,729
45500,678,cat_0,678
45501,206,cat_1,206
45502,122,cat_2,122
45503,689,cat_3,689
45504,127,cat_4,127
45505,354,cat_0,354
45506,845,cat_1,845
45507,552,cat_2,552
45508,642,cat_3,642
45509,812,cat_4,812
45510,506,cat_0,506
45511,176,cat_1,176
45512,818,cat_2,818
45513,494,cat_3,494
45514,415,cat_4,415
45515,28,cat_0,28
45516,878,cat_1,878
45517,112,cat_2,112
45518,853,cat_3,853
45519,432,cat_4,432
45520,117,cat_0,117
45521,337,cat_1,337
45522,495,cat_2,495
45523,248,cat_3,248
45524,472,cat_4,472
45525,994,cat_0,994
45526,452,cat_1,452
45527,536,cat_2,536
45528,889,cat_3,889
45529,282,cat_4,282
45530,316,cat_0,316
45531,530,cat_1,530
45532,638,cat_2,638
45533,93,cat_3,93
45534,705,cat_4,705
45535,257,cat_0,257
45536,675,cat_1,675
45537,921,cat_2,921
45538,609,cat_3,609
45539,877,cat_4,877
45540,142,cat_0,142
45541,902,cat_1,902
45542,879,cat_2,879
45543,493,cat_3,493
45544,852,cat_4,852
45545,359,cat_0,359
45546,343,cat_1,343
45547,231,cat_2,231
45548,982,cat_3,982
45549,407,cat_4,407
45550,613,cat_0,613
45551,75,cat_1,75
45552,703,cat_2,703
45553,417,cat_3,417
45554,629,cat_4,629
45555,750,cat_0,750
45556,391,cat_1,391
45557,993,cat_2,993
45558,91,cat_3,91
45559,282,cat_4,282
45560,737,cat_0,737
45561,538,cat_1,538
45562,288,cat_2,288
45563,981,cat_3,981
45564,319,cat_4,319
45565,1000,cat_0,1000
45566,316,cat_1,316
45567,734,cat_2,734
45568,581,cat_3,581
45569,7,cat_4,7
45570,383,cat_0,383
45571,526,cat_1,526
45572,966,cat_2,966
45573,383,cat_3,383
45574,152,cat_4,152
45575,389,cat_0,389
45576,936,cat_1,936
45577,239,cat_2,239
45578,871,cat_3,871
45579,389,cat_4,389
45580,624,cat_0,624
45581,69,cat_1,69
45582,605,cat_2,605
45583,2,cat_3,2
45584,326,cat_4,326
45585,543,cat_0,543
45586,151,cat_1,151
45587,823,cat_2,823
45588,148,cat_3,148
45589,165,cat_4,165
45590,645,cat_0,645
45591,897,cat_1,897
45592,227,cat_2,227
45593,38,cat_3,38
45594,243,cat_4,243
45595,50,cat_0,50
45596,290,cat_1,290
45597,158,cat_2,158
45598,476,cat_3,476
45599,446,cat_4,446
45600,871,cat_0,871
45601,236,cat_1,236
45602,49,cat_2,49
45603,712,cat_3,712
45604,685,cat_4,685
45605,398,cat_0,398
45606,355,cat_1,355
45607,752,cat_2,752
45608,349,cat_3,349
45609,256,cat_4,256
45610,18,cat_0,18
45611,849,cat_1,849
45612,758,cat_2,758
45613,152,cat_3,152
45614,2,cat_4,2
45615,118,cat_0,118
45616,120,cat_1,120
45617,156,cat_2,156
45618,104,cat_3,104
45619,1000,cat_4,1000
45620,843,cat_0,843
45621,118,cat_1,118
45622,762,cat_2,762
45623,572,cat_3,572
45624,242,cat_4,242
45625,516,cat_0,516
45626,733,cat_1,733
45627,755,cat_2,755
45628,761,cat_3,761
45629,287,cat_4,287
45630,638,cat_0,638
45631,725,cat_1,725
45632,444,cat_2,444
45633,863,cat_3,863
45634,686,cat_4,686
45635,991,cat_0,991
45636,5,cat_1,5
45637,829,cat_2,829
45638,272,cat_3,272
45639,303,cat_4,303
45640,597,cat_0,597
45641,29,cat_1,29
45642,257,cat_2,257
45643,837,cat_3,837
45644,670,cat_4,670
45645,36,cat_0,36
45646,295,cat_1,295
45647,766,cat_2,766
45648,89,cat_3,89
45649,479,cat_4,479
45650,929,cat_0,929
45651,388,cat_1,388
45652,822,cat_2,822
45653,723,cat_3,723
45654,547,cat_4,547
45655,918,cat_0,918
45656,228,cat_1,228
45657,619,cat_2,619
45658,951,cat_3,951
45659,179,cat_4,179
45660,662,cat_0,662
45661,32,cat_1,32
45662,812,cat_2,812
45663,208,cat_3,208
45664,295,cat_4,295
45665,916,cat_0,916
45666,244,cat_1,244
45667,244,cat_2,244
45668,167,cat_3,167
45669,447,cat_4,447
45670,788,cat_0,788
45671,287,cat_1,287
45672,444,cat_2,444
45673,835,cat_3,835
45674,386,cat_4,386
45675,114,cat_0,114
45676,508,cat_1,508
45677,120,cat_2,120
45678,246,cat_3,246
45679,567,cat_4,567
45680,668,cat_0,668
45681,855,cat_1,855
45682,816,cat_2,816
45683,103,cat_3,103
45684,280,cat_4,280
45685,972,cat_0,972
45686,892,cat_1,892
45687,152,cat_2,152
45688,773,cat_3,773
45689,884,cat_4,884
45690,572,cat_0,572
45691,564,cat_1,564
45692,336,cat_2,336
45693,2,cat_3,2
45694,477,cat_4,477
45695,420,cat_0,420
45696,676,cat_1,676
45697,254,cat_2,254
45698,37,cat_3,37
45699,105,cat_4,105
45700,103,cat_0,103
45701,997,cat_1,997
45702,435,cat_2,435
45703,177,cat_3,177
45704,382,cat_4,382
45705,535,cat_0,535
45706,791,cat_1,791
45707,463,cat_2,463
45708,70,cat_3,70
45709,944,cat_4,944
45710,618,cat_0,618
45711,124,cat_1,124
45712,400,cat_2,400
45713,546,cat_3,546
45714,480,cat_4,480
45715,621,cat_0,621
45716,716,cat_1,716
45717,110,cat_2,110
45718,89,cat_3,89
45719,554,cat_4,554
45720,338,cat_0,338
45721,729,cat_1,729
45722,705,cat_2,705
45723,808,cat_3,808
45724,396,cat_4,396
45725,802,cat_0,802
45726,903,cat_1,903
45727,258,cat_2,258
45728,756,cat_3,756
45729,592,cat_4,592
45730,404,cat_0,404
45731,356,cat_1,356
45732,199,cat_2,199
45733,201,cat_3,201
45734,574,cat_4,574
45735,456,cat_0,456
45736,65,cat_1,65
45737,959,cat_2,959
45738,235,cat_3,235
45739,444,cat_4,444
45740,105,cat_0,105
45741,430,cat_1,430
45742,20,cat_2,20
45743,303,cat_3,303
45744,870,cat_4,870
45745,458,cat_0,458
45746,605,cat_1,605
45747,527,cat_2,527
45748,139,cat_3,139
45749,362,cat_4,362
45750,693,cat_0,693
45751,92,cat_1,92
45752,695,cat_2,695
45753,134,cat_3,134
45754,721,cat_4,721
45755,361,cat_0,361
45756,868,cat_1,868
45757,735,cat_2,735
45758,238,cat_3,238
45759,270,cat_4,270
45760,615,cat_0,615
45761,53,cat_1,53
45762,549,cat_2,549
45763,78,cat_3,78
45764,447,cat_4,447
45765,349,cat_0,349
45766,288,cat_1,288
45767,413,cat_2,413
45768,91,cat_3,91
45769,104,cat_4,104
45770,20,cat_0,20
45771,648,cat_1,648
45772,883,cat_2,883
45773,398,cat_3,398
45774,176,cat_4,176
45775,265,cat_0,265
45776,531,cat_1,531
45777,929,cat_2,929
45778,296,cat_3,296
45779,960,cat_4,960
45780,548,cat_0,548
45781,636,cat_1,636
45782,581,cat_2,581
45783,135,cat_3,135
45784,197,cat_4,197
45785,208,cat_0,208
45786,644,cat_1,644
45787,760,cat_2,760
45788,49,cat_3,49
45789,827,cat_4,827
45790,318,cat_0,318
45791,651,cat_1,651
45792,49,cat_2,49
45793,839,cat_3,839
45794,276,cat_4,276
45795,509,cat_0,509
45796,973,cat_1,973
45797,79,cat_2,79
45798,444,cat_3,444
45799,302,cat_4,302
45800,167,cat_0,167
45801,347,cat_1,347
45802,4,cat_2,4
45803,464,cat_3,464
45804,62,cat_4,62
45805,567,cat_0,567
45806,645,cat_1,645
45807,949,cat_2,949
45808,278,cat_3,278
45809,545,cat_4,545
45810,279,cat_0,279
45811,576,cat_1,576
45812,309,cat_2,309
45813,709,cat_3,709
45814,359,cat_4,359
45815,303,cat_0,303
45816,372,cat_1,372
45817,546,cat_2,546
45818,906,cat_3,906
45819,622,cat_4,622
45820,745,cat_0,745
45821,640,cat_1,640
45822,950,cat_2,950
45823,682,cat_3,682
45824,235,cat_4,235
45825,72,cat_0,72
45826,732,cat_1,732
45827,581,cat_2,581
45828,650,cat_3,650
45829,50,cat_4,50
45830,300,cat_0,300
45831,481,cat_1,481
45832,28,cat_2,28
45833,14,cat_3,14
45834,515,cat_4,515
45835,399,cat_0,399
45836,880,cat_1,880
45837,983,cat_2,983
45838,8,cat_3,8
45839,448,cat_4,448
45840,867,cat_0,867
45841,650,cat_1,650
45842,273,cat_2,273
45843,626,cat_3,626
45844,41,cat_4,41
45845,854,cat_0,854
45846,69,cat_1,69
45847,272,cat_2,272
45848,117,cat_3,117
45849,263,cat_4,263
45850,794,cat_0,794
45851,716,cat_1,716
45852,767,cat_2,767
45853,620,cat_3,620
45854,380,cat_4,380
45855,90,cat_0,90
45856,587,cat_1,587
45857,928,cat_2,928
45858,777,cat_3,777
45859,959,cat_4,959
45860,267,cat_0,267
45861,168,cat_1,168
45862,280,cat_2,280
45863,177,cat_3,177
45864,432,cat_4,432
45865,332,cat_0,332
45866,257,cat_1,257
45867,970,cat_2,970
45868,899,cat_3,899
45869,371,cat_4,371
45870,6,cat_0,6
45871,273,cat_1,273
45872,237,cat_2,237
45873,12,cat_3,12
45874,858,cat_4,858
45875,174,cat_0,174
45876,132,cat_1,132
45877,231,cat_2,231
45878,441,cat_3,441
45879,239,cat_4,239
45880,489,cat_0,489
45881,270,cat_1,270
45882,185,cat_2,185
45883,474,cat_3,474
45884,577,cat_4,577
45885,556,cat_0,556
45886,404,cat_1,404
45887,647,cat_2,647
45888,632,cat_3,632
45889,160,cat_4,160
45890,324,cat_0,324
45891,980,cat_1,980
45892,177,cat_2,177
45893,996,cat_3,996
45894,168,cat_4,168
45895,882,cat_0,882
45896,589,cat_1,589
45897,363,cat_2,363
45898,387,cat_3,387
45899,531,cat_4,531
45900,68,cat_0,68
45901,337,cat_1,337
45902,875,cat_2,875
45903,929,cat_3,929
45904,542,cat_4,542
45905,952,cat_0,952
45906,674,cat_1,674
45907,25,cat_2,25
45908,504,cat_3,504
45909,557,cat_4,557
45910,535,cat_0,535
45911,40,cat_1,40
45912,635,cat_2,635
45913,761,cat_3,761
45914,757,cat_4,757
45915,428,cat_0,428
45916,716,cat_1,716
45917,428,cat_2,428
45918,403,cat_3,403
45919,786,cat_4,786
45920,908,cat_0,908
45921,47,cat_1,47
45922,538,cat_2,538
45923,802,cat_3,802
45924,562,cat_4,562
45925,414,cat_0,414
45926,76,cat_1,76
45927,903,cat_2,903
45928,749,cat_3,749
45929,822,cat_4,822
45930,159,cat_0,159
45931,797,cat_1,797
45932,527,cat_2,527
45933,141,cat_3,141
45934,719,cat_4,719
45935,18,cat_0,18
45936,647,cat_1,647
45937,445,cat_2,445
45938,858,cat_3,858
45939,195,cat_4,195
45940,112,cat_0,112
45941,354,cat_1,354
45942,324,cat_2,324
45943,557,cat_3,557
45944,633,cat_4,633
45945,738,cat_0,738
45946,961,cat_1,961
45947,943,cat_2,943
45948,529,cat_3,529
45949,532,cat_4,532
45950,680,cat_0,680
45951,157,cat_1,157
45952,512,cat_2,512
45953,881,cat_3,881
45954,375,cat_4,375
45955,767,cat_0,767
45956,800,cat_1,800
45957,763,cat_2,763
45958,585,cat_3,585
45959,267,cat_4,267
45960,982,cat_0,982
45961,375,cat_1,375
45962,943,cat_2,943
45963,976,cat_3,976
45964,918,cat_4,918
45965,722,cat_0,722
45966,92,cat_1,92
45967,659,cat_2,659
45968,696,cat_3,696
45969,290,cat_4,290
45970,555,cat_0,555
45971,142,cat_1,142
45972,292,cat_2,292
45973,577,cat_3,577
45974,91,cat_4,91
45975,159,cat_0,159
45976,811,cat_1,811
45977,954,cat_2,954
45978,182,cat_3,182
45979,797,cat_4,797
45980,968,cat_0,968
45981,898,cat_1,898
45982,365,cat_2,365
45983,800,cat_3,800
45984,739,cat_4,739
45985,206,cat_0,206
45986,169,cat_1,169
45987,850,cat_2,850
45988,241,cat_3,241
45989,148,cat_4,148
45990,417,cat_0,417
45991,500,cat_1,500
45992,236,cat_2,236
45993,717,cat_3,717
45994,354,cat_4,354
45995,399,cat_0,399
45996,338,cat_1,338
45997,130,cat_2,130
45998,766,cat_3,766
45999,61,cat_4,61
46000,169,cat_0,169
46001,944,cat_1,944
46002,570,cat_2,570
46003,344,cat_3,344
46004,923,cat_4,923
46005,989,cat_0,989
46006,706,cat_1,706
46007,34,cat_2,34
46008,359,cat_3,359
46009,634,cat_4,634
46010,327,cat_0,327
46011,222,cat_1,222
46012,436,cat_2,436
46013,624,cat_3,624
46014,659,cat_4,659
46015,389,cat_0,389
46016,661,cat_1,661
46017,909,cat_2,909
46018,984,cat_3,984
46019,362,cat_4,362
46020,821,cat_0,821
46021,487,cat_1,487
46022,69,cat_2,69
46023,284,cat_3,284
46024,335,cat_4,335
46025,547,cat_0,547
46026,40,cat_1,40
46027,447,cat_2,447
46028,846,cat_3,846
46029,567,cat_4,567
46030,269,cat_0,269
46031,36,cat_1,36
46032,60,cat_2,60
46033,312,cat_3,312
46034,309,cat_4,309
46035,745,cat_0,745
46036,957,cat_1,957
46037,782,cat_2,782
46038,258,cat_3,258
46039,925,cat_4,925
46040,356,cat_0,356
46041,328,cat_1,328
46042,526,cat_2,526
46043,674,cat_3,674
46044,926,cat_4,926
46045,384,cat_0,384
46046,514,cat_1,514
46047,499,cat_2,499
46048,660,cat_3,660
46049,633,cat_4,633
46050,193,cat_0,193
46051,592,cat_1,592
46052,275,cat_2,275
46053,33,cat_3,33
46054,833,cat_4,833
46055,434,cat_0,434
46056,873,cat_1,873
46057,864,cat_2,864
46058,677,cat_3,677
46059,191,cat_4,191
46060,406,cat_0,406
46061,932,cat_1,932
46062,482,cat_2,482
46063,406,cat_3,406
46064,663,cat_4,663
46065,395,cat_0,395
46066,235,cat_1,235
46067,373,cat_2,373
46068,213,cat_3,213
46069,483,cat_4,483
46070,671,cat_0,671
46071,735,cat_1,735
46072,829,cat_2,829
46073,474,cat_3,474
46074,393,cat_4,393
46075,488,cat_0,488
46076,224,cat_1,224
46077,231,cat_2,231
46078,478,cat_3,478
46079,639,cat_4,639
46080,251,cat_0,251
46081,520,cat_1,520
46082,155,cat_2,155
46083,348,cat_3,348
46084,276,cat_4,276
46085,603,cat_0,603
46086,494,cat_1,494
46087,922,cat_2,922
46088,215,cat_3,215
46089,395,cat_4,395
46090,101,cat_0,101
46091,631,cat_1,631
46092,785,cat_2,785
46093,12,cat_3,12
46094,836,cat_4,836
46095,148,cat_0,148
46096,604,cat_1,604
46097,265,cat_2,265
46098,973,cat_3,973
46099,637,cat_4,637
46100,974,cat_0,974
46101,688,cat_1,688
46102,788,cat_2,788
46103,708,cat_3,708
46104,213,cat_4,213
46105,625,cat_0,625
46106,616,cat_1,616
46107,991,cat_2,991
46108,14,cat_3,14
46109,595,cat_4,595
46110,58,cat_0,58
46111,407,cat_1,407
46112,816,cat_2,816
46113,181,cat_3,181
46114,928,cat_4,928
46115,348,cat_0,348
46116,815,cat_1,815
46117,356,cat_2,356
46118,304,cat_3,304
46119,952,cat_4,952
46120,297,cat_0,297
46121,326,cat_1,326
46122,672,cat_2,672
46123,70,cat_3,70
46124,308,cat_4,308
46125,730,cat_0,730
46126,32,cat_1,32
46127,623,cat_2,623
46128,726,cat_3,726
46129,606,cat_4,606
46130,190,cat_0,190
46131,964,cat_1,964
46132,663,cat_2,663
46133,874,cat_3,874
46134,161,cat_4,161
46135,759,cat_0,759
46136,862,cat_1,862
46137,364,cat_2,364
46138,213,cat_3,213
46139,136,cat_4,136
46140,650,cat_0,650
46141,700,cat_1,700
46142,223,cat_2,223
46143,986,cat_3,986
46144,332,cat_4,332
46145,299,cat_0,299
46146,125,cat_1,125
46147,359,cat_2,359
46148,761,cat_3,761
46149,796,cat_4,796
46150,52,cat_0,52
46151,782,cat_1,782
46152,13,cat_2,13
46153,645,cat_3,645
46154,596,cat_4,596
46155,763,cat_0,763
46156,524,cat_1,524
46157,509,cat_2,509
46158,270,cat_3,270
46159,162,cat_4,162
46160,657,cat_0,657
46161,879,cat_1,879
46162,913,cat_2,913
46163,87,cat_3,87
46164,552,cat_4,552
46165,989,cat_0,989
46166,330,cat_1,330
46167,419,cat_2,419
46168,397,cat_3,397
46169,699,cat_4,699
46170,327,cat_0,327
46171,671,cat_1,671
46172,370,cat_2,370
46173,130,cat_3,130
46174,461,cat_4,461
46175,215,cat_0,215
46176,637,cat_1,637
46177,320,cat_2,320
46178,522,cat_3,522
46179,562,cat_4,562
46180,810,cat_0,810
46181,944,cat_1,944
46182,729,cat_2,729
46183,161,cat_3,161
46184,981,cat_4,981
46185,771,cat_0,771
46186,783,cat_1,783
46187,477,cat_2,477
46188,715,cat_3,715
46189,814,cat_4,814
46190,808,cat_0,808
46191,967,cat_1,967
46192,443,cat_2,443
46193,513,cat_3,513
46194,347,cat_4,347
46195,35,cat_0,35
46196,637,cat_1,637
46197,862,cat_2,862
46198,629,cat_3,629
46199,221,cat_4,221
46200,813,cat_0,813
46201,222,cat_1,222
46202,787,cat_2,787
46203,133,cat_3,133
46204,589,cat_4,589
46205,798,cat_0,798
46206,179,cat_1,179
46207,887,cat_2,887
46208,143,cat_3,143
46209,252,cat_4,252
46210,491,cat_0,491
46211,739,cat_1,739
46212,398,cat_2,398
46213,229,cat_3,229
46214,802,cat_4,802
46215,402,cat_0,402
46216,431,cat_1,431
46217,782,cat_2,782
46218,297,cat_3,297
46219,200,cat_4,200
46220,316,cat_0,316
46221,103,cat_1,103
46222,856,cat_2,856
46223,148,cat_3,148
46224,946,cat_4,946
46225,799,cat_0,799
46226,238,cat_1,238
46227,930,cat_2,930
46228,786,cat_3,786
46229,115,cat_4,115
46230,843,cat_0,843
46231,663,cat_1,663
46232,814,cat_2,814
46233,868,cat_3,868
46234,280,cat_4,280
46235,685,cat_0,685
46236,260,cat_1,260
46237,80,cat_2,80
46238,565,cat_3,565
46239,952,cat_4,952
46240,327,cat_0,327
46241,234,cat_1,234
46242,770,cat_2,770
46243,96,cat_3,96
46244,357,cat_4,357
46245,913,cat_0,913
46246,361,cat_1,361
46247,356,cat_2,356
46248,624,cat_3,624
46249,938,cat_4,938
46250,165,cat_0,165
46251,367,cat_1,367
46252,83,cat_2,83
46253,85,cat_3,85
46254,773,cat_4,773
46255,879,cat_0,879
46256,199,cat_1,199
46257,468,cat_2,468
46258,882,cat_3,882
46259,69,cat_4,69
46260,599,cat_0,599
46261,543,cat_1,543
46262,978,cat_2,978
46263,949,cat_3,949
46264,601,cat_4,601
46265,16,cat_0,16
46266,676,cat_1,676
46267,266,cat_2,266
46268,799,cat_3,799
46269,809,cat_4,809
46270,828,cat_0,828
46271,842,cat_1,842
46272,120,cat_2,120
46273,72,cat_3,72
46274,756,cat_4,756
46275,349,cat_0,349
46276,929,cat_1,929
46277,43,cat_2,43
46278,56,cat_3,56
46279,252,cat_4,252
46280,159,cat_0,159
46281,681,cat_1,681
46282,248,cat_2,248
46283,411,cat_3,411
46284,219,cat_4,219
46285,719,cat_0,719
46286,58,cat_1,58
46287,202,cat_2,202
46288,880,cat_3,880
46289,65,cat_4,65
46290,6,cat_0,6
46291,955,cat_1,955
46292,7,cat_2,7
46293,174,cat_3,174
46294,921,cat_4,921
46295,744,cat_0,744
46296,150,cat_1,150
46297,620,cat_2,620
46298,373,cat_3,373
46299,312,cat_4,312
46300,487,cat_0,487
46301,6,cat_1,6
46302,427,cat_2,427
46303,255,cat_3,255
46304,32,cat_4,32
46305,917,cat_0,917
46306,977,cat_1,977
46307,945,cat_2,945
46308,538,cat_3,538
46309,363,cat_4,363
46310,636,cat_0,636
46311,209,cat_1,209
46312,36,cat_2,36
46313,558,cat_3,558
46314,873,cat_4,873
46315,667,cat_0,667
46316,363,cat_1,363
46317,179,cat_2,179
46318,572,cat_3,572
46319,267,cat_4,267
46320,130,cat_0,130
46321,39,cat_1,39
46322,678,cat_2,678
46323,897,cat_3,897
46324,321,cat_4,321
46325,440,cat_0,440
46326,845,cat_1,845
46327,652,cat_2,652
46328,907,cat_3,907
46329,983,cat_4,983
46330,122,cat_0,122
46331,540,cat_1,540
46332,987,cat_2,987
46333,647,cat_3,647
46334,312,cat_4,312
46335,785,cat_0,785
46336,569,cat_1,569
46337,342,cat_2,342
46338,327,cat_3,327
46339,17,cat_4,17
46340,100,cat_0,100
46341,756,cat_1,756
46342,920,cat_2,920
46343,351,cat_3,351
46344,809,cat_4,809
46345,201,cat_0,201
46346,90,cat_1,90
46347,335,cat_2,335
46348,287,cat_3,287
46349,471,cat_4,471
46350,711,cat_0,711
46351,897,cat_1,897
46352,586,cat_2,586
46353,789,cat_3,789
46354,581,cat_4,581
46355,867,cat_0,867
46356,403,cat_1,403
46357,436,cat_2,436
46358,601,cat_3,601
46359,847,cat_4,847
46360,96,cat_0,96
46361,619,cat_1,619
46362,599,cat_2,599
46363,546,cat_3,546
46364,632,cat_4,632
46365,945,cat_0,945
46366,898,cat_1,898
46367,216,cat_2,216
46368,535,cat_3,535
46369,77,cat_4,77
46370,182,cat_0,182
46371,843,cat_1,843
46372,112,cat_2,112
46373,485,cat_3,485
46374,595,cat_4,595
46375,196,cat_0,196
46376,285,cat_1,285
46377,800,cat_2,800
46378,534,cat_3,534
46379,934,cat_4,934
46380,663,cat_0,663
46381,707,cat_1,707
46382,700,cat_2,700
46383,16,cat_3,16
46384,919,cat_4,919
46385,405,cat_0,405
46386,888,cat_1,888
