id,value,category,amount
7597,767,cat_2,767
7598,190,cat_3,190
7599,601,cat_4,601
7600,504,cat_0,504
7601,465,cat_1,465
7602,294,cat_2,294
7603,769,cat_3,769
7604,67,cat_4,67
7605,308,cat_0,308
7606,757,cat_1,757
7607,835,cat_2,835
7608,570,cat_3,570
7609,922,cat_4,922
7610,724,cat_0,724
7611,796,cat_1,796
7612,742,cat_2,742
7613,412,cat_3,412
7614,931,cat_4,931
7615,626,cat_0,626
7616,927,cat_1,927
7617,382,cat_2,382
7618,565,cat_3,565
7619,931,cat_4,931
7620,215,cat_0,215
7621,970,cat_1,970
7622,486,cat_2,486
7623,580,cat_3,580
7624,428,cat_4,428
7625,1000,cat_0,1000
7626,204,cat_1,204
7627,334,cat_2,334
7628,943,cat_3,943
7629,446,cat_4,446
7630,998,cat_0,998
7631,390,cat_1,390
7632,793,cat_2,793
7633,287,cat_3,287
7634,736,cat_4,736
7635,263,cat_0,263
7636,334,cat_1,334
7637,452,cat_2,452
7638,216,cat_3,216
7639,802,cat_4,802
7640,588,cat_0,588
7641,626,cat_1,626
7642,620,cat_2,620
7643,580,cat_3,580
7644,989,cat_4,989
7645,100,cat_0,100
7646,392,cat_1,392
7647,229,cat_2,229
7648,260,cat_3,260
7649,963,cat_4,963
7650,700,cat_0,700
7651,96,cat_1,96
7652,146,cat_2,146
7653,972,cat_3,972
7654,602,cat_4,602
7655,292,cat_0,292
7656,993,cat_1,993
7657,985,cat_2,985
7658,163,cat_3,163
7659,758,cat_4,758
7660,280,cat_0,280
7661,763,cat_1,763
7662,493,cat_2,493
7663,395,cat_3,395
7664,6,cat_4,6
7665,708,cat_0,708
7666,597,cat_1,597
7667,190,cat_2,190
7668,688,cat_3,688
7669,415,cat_4,415
7670,352,cat_0,352
7671,599,cat_1,599
7672,694,cat_2,694
7673,264,cat_3,264
7674,454,cat_4,454
7675,904,cat_0,904
7676,586,cat_1,586
7677,871,cat_2,871
7678,117,cat_3,117
7679,845,cat_4,845
7680,679,cat_0,679
7681,362,cat_1,362
7682,103,cat_2,103
7683,718,cat_3,718
7684,627,cat_4,627
7685,236,cat_0,236
7686,203,cat_1,203
7687,394,cat_2,394
7688,517,cat_3,517
7689,83,cat_4,83
7690,779,cat_0,779
7691,774,cat_1,774
7692,243,cat_2,243
7693,250,cat_3,250
7694,855,cat_4,855
7695,311,cat_0,311
7696,349,cat_1,349
7697,808,cat_2,808
7698,840,cat_3,840
7699,518,cat_4,518
7700,996,cat_0,996
7701,890,cat_1,890
7702,989,cat_2,989
7703,344,cat_3,344
7704,93,cat_4,93
7705,269,cat_0,269
7706,390,cat_1,390
7707,277,cat_2,277
7708,130,cat_3,130
7709,569,cat_4,569
7710,95,cat_0,95
7711,725,cat_1,725
7712,387,cat_2,387
7713,574,cat_3,574
7714,152,cat_4,152
7715,251,cat_0,251
7716,557,cat_1,557
7717,133,cat_2,133
7718,411,cat_3,411
7719,941,cat_4,941
7720,298,cat_0,298
7721,705,cat_1,705
7722,861,cat_2,861
7723,119,cat_3,119
7724,847,cat_4,847
7725,629,cat_0,629
7726,584,cat_1,584
7727,327,cat_2,327
7728,309,cat_3,309
7729,673,cat_4,673
7730,611,cat_0,611
7731,122,cat_1,122
7732,834,cat_2,834
7733,149,cat_3,149
7734,85,cat_4,85
7735,950,cat_0,950
7736,64,cat_1,64
7737,536,cat_2,536
7738,57,cat_3,57
7739,102,cat_4,102
7740,919,cat_0,919
7741,994,cat_1,994
7742,336,cat_2,336
7743,356,cat_3,356
7744,905,cat_4,905
7745,341,cat_0,341
7746,154,cat_1,154
7747,393,cat_2,393
7748,392,cat_3,392
7749,417,cat_4,417
7750,727,cat_0,727
7751,984,cat_1,984
7752,357,cat_2,357
7753,379,cat_3,379
7754,701,cat_4,701
7755,495,cat_0,495
7756,376,cat_1,376
7757,616,cat_2,616
7758,447,cat_3,447
7759,442,cat_4,442
7760,469,cat_0,469
7761,346,cat_1,346
7762,803,cat_2,803
7763,228,cat_3,228
7764,462,cat_4,462
7765,139,cat_0,139
7766,471,cat_1,471
7767,212,cat_2,212
7768,126,cat_3,126
7769,722,cat_4,722
7770,721,cat_0,721
7771,590,cat_1,590
7772,967,cat_2,967
7773,777,cat_3,777
7774,829,cat_4,829
7775,389,cat_0,389
7776,691,cat_1,691
7777,403,cat_2,403
7778,235,cat_3,235
7779,152,cat_4,152
7780,370,cat_0,370
7781,238,cat_1,238
7782,921,cat_2,921
7783,528,cat_3,528
7784,741,cat_4,741
7785,13,cat_0,13
7786,564,cat_1,564
7787,833,cat_2,833
7788,301,cat_3,301
7789,199,cat_4,199
7790,415,cat_0,415
7791,117,cat_1,117
7792,283,cat_2,283
7793,644,cat_3,644
7794,798,cat_4,798
7795,747,cat_0,747
7796,154,cat_1,154
7797,943,cat_2,943
7798,553,cat_3,553
7799,53,cat_4,53
7800,514,cat_0,514
7801,906,cat_1,906
7802,757,cat_2,757
7803,525,cat_3,525
7804,102,cat_4,102
7805,125,cat_0,125
7806,828,cat_1,828
7807,442,cat_2,442
7808,568,cat_3,568
7809,181,cat_4,181
7810,877,cat_0,877
7811,152,cat_1,152
7812,901,cat_2,901
7813,172,cat_3,172
7814,656,cat_4,656
7815,609,cat_0,609
7816,179,cat_1,179
7817,23,cat_2,23
7818,289,cat_3,289
7819,248,cat_4,248
7820,767,cat_0,767
7821,488,cat_1,488
7822,94,cat_2,94
7823,271,cat_3,271
7824,115,cat_4,115
7825,220,cat_0,220
7826,654,cat_1,654
7827,29,cat_2,29
7828,920,cat_3,920
7829,66,cat_4,66
7830,710,cat_0,710
7831,764,cat_1,764
7832,608,cat_2,608
7833,379,cat_3,379
7834,941,cat_4,941
7835,266,cat_0,266
7836,737,cat_1,737
7837,933,cat_2,933
7838,209,cat_3,209
7839,399,cat_4,399
7840,163,cat_0,163
7841,966,cat_1,966
7842,72,cat_2,72
7843,811,cat_3,811
7844,861,cat_4,861
7845,520,cat_0,520
7846,880,cat_1,880
7847,381,cat_2,381
7848,906,cat_3,906
7849,410,cat_4,410
7850,339,cat_0,339
7851,514,cat_1,514
7852,188,cat_2,188
7853,767,cat_3,767
7854,665,cat_4,665
7855,702,cat_0,702
7856,802,cat_1,802
7857,593,cat_2,593
7858,79,cat_3,79
7859,409,cat_4,409
7860,484,cat_0,484
7861,643,cat_1,643
7862,489,cat_2,489
7863,744,cat_3,744
7864,460,cat_4,460
7865,651,cat_0,651
7866,800,cat_1,800
7867,983,cat_2,983
7868,285,cat_3,285
7869,298,cat_4,298
7870,127,cat_0,127
7871,598,cat_1,598
7872,102,cat_2,102
7873,694,cat_3,694
7874,837,cat_4,837
7875,489,cat_0,489
7876,597,cat_1,597
7877,587,cat_2,587
7878,94,cat_3,94
7879,33,cat_4,33
7880,394,cat_0,394
7881,467,cat_1,467
7882,885,cat_2,885
7883,146,cat_3,146
7884,834,cat_4,834
7885,386,cat_0,386
7886,426,cat_1,426
7887,985,cat_2,985
7888,167,cat_3,167
7889,709,cat_4,709
7890,461,cat_0,461
7891,640,cat_1,640
7892,728,cat_2,728
7893,754,cat_3,754
7894,128,cat_4,128
7895,251,cat_0,251
7896,330,cat_1,330
7897,167,cat_2,167
7898,595,cat_3,595
7899,63,cat_4,63
7900,747,cat_0,747
7901,908,cat_1,908
7902,187,cat_2,187
7903,881,cat_3,881
7904,601,cat_4,601
7905,792,cat_0,792
7906,971,cat_1,971
7907,629,cat_2,629
7908,183,cat_3,183
7909,865,cat_4,865
7910,914,cat_0,914
7911,244,cat_1,244
7912,361,cat_2,361
7913,473,cat_3,473
7914,699,cat_4,699
7915,143,cat_0,143
7916,889,cat_1,889
7917,876,cat_2,876
7918,63,cat_3,63
7919,550,cat_4,550
7920,656,cat_0,656
7921,663,cat_1,663
7922,635,cat_2,635
7923,765,cat_3,765
7924,108,cat_4,108
7925,461,cat_0,461
7926,917,cat_1,917
7927,81,cat_2,81
7928,848,cat_3,848
7929,397,cat_4,397
7930,903,cat_0,903
7931,934,cat_1,934
7932,757,cat_2,757
7933,624,cat_3,624
7934,320,cat_4,320
7935,30,cat_0,30
7936,201,cat_1,201
7937,824,cat_2,824
7938,295,cat_3,295
7939,62,cat_4,62
7940,996,cat_0,996
7941,46,cat_1,46
7942,399,cat_2,399
7943,501,cat_3,501
7944,303,cat_4,303
7945,907,cat_0,907
7946,830,cat_1,830
7947,928,cat_2,928
7948,707,cat_3,707
7949,832,cat_4,832
7950,898,cat_0,898
7951,995,cat_1,995
7952,17,cat_2,17
7953,402,cat_3,402
7954,706,cat_4,706
7955,161,cat_0,161
7956,750,cat_1,750
7957,717,cat_2,717
7958,836,cat_3,836
7959,1,cat_4,1
7960,397,cat_0,397
7961,195,cat_1,195
7962,280,cat_2,280
7963,214,cat_3,214
7964,942,cat_4,942
7965,331,cat_0,331
7966,597,cat_1,597
7967,932,cat_2,932
7968,460,cat_3,460
7969,601,cat_4,601
7970,799,cat_0,799
7971,960,cat_1,960
7972,430,cat_2,430
7973,639,cat_3,639
7974,410,cat_4,410
7975,952,cat_0,952
7976,958,cat_1,958
7977,840,cat_2,840
7978,79,cat_3,79
7979,608,cat_4,608
7980,759,cat_0,759
7981,907,cat_1,907
7982,338,cat_2,338
7983,844,cat_3,844
7984,634,cat_4,634
7985,955,cat_0,955
7986,231,cat_1,231
7987,530,cat_2,530
7988,739,cat_3,739
7989,479,cat_4,479
7990,475,cat_0,475
7991,368,cat_1,368
7992,724,cat_2,724
7993,826,cat_3,826
7994,196,cat_4,196
7995,1,cat_0,1
7996,838,cat_1,838
7997,908,cat_2,908
7998,373,cat_3,373
7999,247,cat_4,247
8000,762,cat_0,762
8001,817,cat_1,817
8002,26,cat_2,26
8003,553,cat_3,553
8004,565,cat_4,565
8005,609,cat_0,609
8006,876,cat_1,876
8007,128,cat_2,128
8008,198,cat_3,198
8009,453,cat_4,453
8010,373,cat_0,373
8011,658,cat_1,658
8012,250,cat_2,250
8013,160,cat_3,160
8014,464,cat_4,464
8015,610,cat_0,610
8016,675,cat_1,675
8017,731,cat_2,731
8018,755,cat_3,755
8019,914,cat_4,914
8020,228,cat_0,228
8021,112,cat_1,112
8022,837,cat_2,837
8023,145,cat_3,145
8024,183,cat_4,183
8025,868,cat_0,868
8026,319,cat_1,319
8027,742,cat_2,742
8028,136,cat_3,136
8029,592,cat_4,592
8030,710,cat_0,710
8031,715,cat_1,715
8032,559,cat_2,559
8033,545,cat_3,545
8034,686,cat_4,686
8035,504,cat_0,504
8036,488,cat_1,488
8037,952,cat_2,952
8038,187,cat_3,187
8039,35,cat_4,35
8040,329,cat_0,329
8041,685,cat_1,685
8042,193,cat_2,193
8043,325,cat_3,325
8044,250,cat_4,250
8045,697,cat_0,697
8046,895,cat_1,895
8047,361,cat_2,361
8048,836,cat_3,836
8049,116,cat_4,116
8050,960,cat_0,960
8051,886,cat_1,886
8052,343,cat_2,343
8053,182,cat_3,182
8054,199,cat_4,199
8055,431,cat_0,431
8056,730,cat_1,730
8057,758,cat_2,758
8058,282,cat_3,282
8059,787,cat_4,787
8060,639,cat_0,639
8061,609,cat_1,609
8062,257,cat_2,257
8063,628,cat_3,628
8064,733,cat_4,733
8065,677,cat_0,677
8066,100,cat_1,100
8067,857,cat_2,857
8068,68,cat_3,68
8069,894,cat_4,894
8070,318,cat_0,318
8071,169,cat_1,169
8072,743,cat_2,743
8073,743,cat_3,743
8074,834,cat_4,834
8075,203,cat_0,203
8076,803,cat_1,803
8077,47,cat_2,47
8078,564,cat_3,564
8079,820,cat_4,820
8080,442,cat_0,442
8081,276,cat_1,276
8082,599,cat_2,599
8083,929,cat_3,929
8084,560,cat_4,560
8085,713,cat_0,713
8086,616,cat_1,616
8087,516,cat_2,516
8088,310,cat_3,310
8089,33,cat_4,33
8090,701,cat_0,701
8091,537,cat_1,537
8092,25,cat_2,25
8093,978,cat_3,978
8094,254,cat_4,254
8095,809,cat_0,809
8096,210,cat_1,210
8097,7,cat_2,7
8098,897,cat_3,897
8099,818,cat_4,818
8100,728,cat_0,728
8101,956,cat_1,956
8102,221,cat_2,221
8103,409,cat_3,409
8104,818,cat_4,818
8105,14,cat_0,14
8106,521,cat_1,521
8107,903,cat_2,903
8108,292,cat_3,292
8109,553,cat_4,553
8110,620,cat_0,620
8111,901,cat_1,901
8112,436,cat_2,436
8113,344,cat_3,344
8114,749,cat_4,749
8115,539,cat_0,539
8116,641,cat_1,641
8117,638,cat_2,638
8118,466,cat_3,466
8119,678,cat_4,678
8120,222,cat_0,222
8121,652,cat_1,652
8122,42,cat_2,42
8123,487,cat_3,487
8124,199,cat_4,199
8125,43,cat_0,43
8126,12,cat_1,12
8127,879,cat_2,879
8128,377,cat_3,377
8129,672,cat_4,672
8130,387,cat_0,387
8131,591,cat_1,591
8132,398,cat_2,398
8133,248,cat_3,248
8134,535,cat_4,535
8135,614,cat_0,614
8136,603,cat_1,603
8137,483,cat_2,483
8138,3,cat_3,3
8139,509,cat_4,509
8140,627,cat_0,627
8141,814,cat_1,814
8142,347,cat_2,347
8143,378,cat_3,378
8144,987,cat_4,987
8145,163,cat_0,163
8146,605,cat_1,605
8147,612,cat_2,612
8148,579,cat_3,579
8149,284,cat_4,284
8150,588,cat_0,588
8151,770,cat_1,770
8152,18,cat_2,18
8153,681,cat_3,681
8154,693,cat_4,693
8155,196,cat_0,196
8156,995,cat_1,995
8157,415,cat_2,415
8158,948,cat_3,948
8159,41,cat_4,41
8160,61,cat_0,61
8161,270,cat_1,270
8162,603,cat_2,603
8163,122,cat_3,122
8164,271,cat_4,271
8165,149,cat_0,149
8166,24,cat_1,24
8167,7,cat_2,7
8168,4,cat_3,4
8169,322,cat_4,322
8170,424,cat_0,424
8171,91,cat_1,91
8172,124,cat_2,124
8173,825,cat_3,825
8174,427,cat_4,427
8175,767,cat_0,767
8176,545,cat_1,545
8177,225,cat_2,225
8178,643,cat_3,643
8179,153,cat_4,153
8180,895,cat_0,895
8181,787,cat_1,787
8182,899,cat_2,899
8183,970,cat_3,970
8184,339,cat_4,339
8185,662,cat_0,662
8186,364,cat_1,364
8187,14,cat_2,14
8188,466,cat_3,466
8189,5,cat_4,5
8190,891,cat_0,891
8191,402,cat_1,402
8192,801,cat_2,801
8193,909,cat_3,909
8194,609,cat_4,609
8195,802,cat_0,802
8196,470,cat_1,470
8197,764,cat_2,764
8198,187,cat_3,187
8199,990,cat_4,990
8200,624,cat_0,624
8201,329,cat_1,329
8202,871,cat_2,871
8203,151,cat_3,151
8204,645,cat_4,645
8205,953,cat_0,953
8206,848,cat_1,848
8207,113,cat_2,113
8208,817,cat_3,817
8209,702,cat_4,702
8210,387,cat_0,387
8211,490,cat_1,490
8212,469,cat_2,469
8213,622,cat_3,622
8214,304,cat_4,304
8215,227,cat_0,227
8216,97,cat_1,97
8217,539,cat_2,539
8218,321,cat_3,321
8219,435,cat_4,435
8220,548,cat_0,548
8221,977,cat_1,977
8222,904,cat_2,904
8223,165,cat_3,165
8224,351,cat_4,351
8225,219,cat_0,219
8226,509,cat_1,509
8227,781,cat_2,781
8228,965,cat_3,965
8229,238,cat_4,238
8230,295,cat_0,295
8231,844,cat_1,844
8232,323,cat_2,323
8233,216,cat_3,216
8234,357,cat_4,357
8235,326,cat_0,326
8236,629,cat_1,629
8237,771,cat_2,771
8238,49,cat_3,49
8239,594,cat_4,594
8240,81,cat_0,81
8241,634,cat_1,634
8242,485,cat_2,485
8243,724,cat_3,724
8244,388,cat_4,388
8245,720,cat_0,720
8246,815,cat_1,815
8247,331,cat_2,331
8248,583,cat_3,583
8249,775,cat_4,775
8250,253,cat_0,253
8251,344,cat_1,344
8252,237,cat_2,237
8253,411,cat_3,411
8254,275,cat_4,275
8255,840,cat_0,840
8256,580,cat_1,580
8257,600,cat_2,600
8258,606,cat_3,606
8259,197,cat_4,197
8260,453,cat_0,453
8261,419,cat_1,419
8262,655,cat_2,655
8263,550,cat_3,550
8264,950,cat_4,950
8265,362,cat_0,362
8266,84,cat_1,84
8267,642,cat_2,642
8268,527,cat_3,527
8269,790,cat_4,790
8270,599,cat_0,599
8271,64,cat_1,64
8272,88,cat_2,88
8273,197,cat_3,197
8274,190,cat_4,190
8275,993,cat_0,993
8276,121,cat_1,121
8277,272,cat_2,272
8278,658,cat_3,658
8279,844,cat_4,844
8280,922,cat_0,922
8281,125,cat_1,125
8282,40,cat_2,40
8283,210,cat_3,210
8284,901,cat_4,901
8285,659,cat_0,659
8286,508,cat_1,508
8287,811,cat_2,811
8288,584,cat_3,584
8289,438,cat_4,438
8290,569,cat_0,569
8291,756,cat_1,756
8292,829,cat_2,829
8293,161,cat_3,161
8294,259,cat_4,259
8295,231,cat_0,231
8296,763,cat_1,763
8297,250,cat_2,250
8298,672,cat_3,672
8299,625,cat_4,625
8300,505,cat_0,505
8301,741,cat_1,741
8302,324,cat_2,324
8303,374,cat_3,374
8304,714,cat_4,714
8305,789,cat_0,789
8306,786,cat_1,786
8307,775,cat_2,775
8308,858,cat_3,858
8309,20,cat_4,20
8310,155,cat_0,155
8311,63,cat_1,63
8312,517,cat_2,517
8313,317,cat_3,317
8314,33,cat_4,33
8315,320,cat_0,320
8316,131,cat_1,131
8317,491,cat_2,491
8318,379,cat_3,379
8319,407,cat_4,407
8320,450,cat_0,450
8321,616,cat_1,616
8322,422,cat_2,422
8323,27,cat_3,27
8324,433,cat_4,433
8325,246,cat_0,246
8326,36,cat_1,36
8327,580,cat_2,580
8328,586,cat_3,586
8329,232,cat_4,232
8330,756,cat_0,756
8331,365,cat_1,365
8332,168,cat_2,168
8333,354,cat_3,354
8334,566,cat_4,566
8335,579,cat_0,579
8336,655,cat_1,655
8337,961,cat_2,961
8338,368,cat_3,368
8339,685,cat_4,685
8340,571,cat_0,571
8341,542,cat_1,542
8342,687,cat_2,687
8343,316,cat_3,316
8344,134,cat_4,134
8345,203,cat_0,203
8346,297,cat_1,297
8347,382,cat_2,382
8348,861,cat_3,861
8349,896,cat_4,896
8350,811,cat_0,811
8351,282,cat_1,282
8352,683,cat_2,683
8353,907,cat_3,907
8354,945,cat_4,945
8355,644,cat_0,644
8356,28,cat_1,28
8357,729,cat_2,729
8358,530,cat_3,530
8359,501,cat_4,501
8360,179,cat_0,179
8361,485,cat_1,485
8362,618,cat_2,618
8363,399,cat_3,399
8364,761,cat_4,761
8365,997,cat_0,997
8366,500,cat_1,500
8367,857,cat_2,857
8368,571,cat_3,571
8369,334,cat_4,334
8370,778,cat_0,778
8371,909,cat_1,909
8372,377,cat_2,377
8373,551,cat_3,551
8374,174,cat_4,174
8375,562,cat_0,562
8376,378,cat_1,378
8377,626,cat_2,626
8378,50,cat_3,50
8379,843,cat_4,843
8380,803,cat_0,803
8381,126,cat_1,126
8382,580,cat_2,580
8383,230,cat_3,230
8384,873,cat_4,873
8385,438,cat_0,438
8386,932,cat_1,932
8387,664,cat_2,664
8388,778,cat_3,778
8389,791,cat_4,791
8390,473,cat_0,473
8391,389,cat_1,389
8392,415,cat_2,415
8393,151,cat_3,151
8394,731,cat_4,731
8395,246,cat_0,246
8396,668,cat_1,668
8397,589,cat_2,589
8398,968,cat_3,968
8399,888,cat_4,888
8400,777,cat_0,777
8401,979,cat_1,979
8402,892,cat_2,892
8403,246,cat_3,246
8404,570,cat_4,570
8405,614,cat_0,614
8406,489,cat_1,489
8407,587,cat_2,587
8408,2,cat_3,2
8409,809,cat_4,809
8410,255,cat_0,255
8411,434,cat_1,434
8412,832,cat_2,832
8413,817,cat_3,817
8414,348,cat_4,348
8415,691,cat_0,691
8416,472,cat_1,472
8417,376,cat_2,376
8418,157,cat_3,157
8419,215,cat_4,215
8420,918,cat_0,918
8421,651,cat_1,651
8422,937,cat_2,937
8423,826,cat_3,826
8424,831,cat_4,831
8425,274,cat_0,274
8426,866,cat_1,866
8427,549,cat_2,549
8428,7,cat_3,7
8429,448,cat_4,448
8430,241,cat_0,241
8431,480,cat_1,480
8432,82,cat_2,82
8433,954,cat_3,954
8434,799,cat_4,799
8435,712,cat_0,712
8436,196,cat_1,196
8437,35,cat_2,35
8438,836,cat_3,836
8439,14,cat_4,14
8440,196,cat_0,196
8441,675,cat_1,675
8442,476,cat_2,476
8443,254,cat_3,254
8444,535,cat_4,535
8445,445,cat_0,445
8446,95,cat_1,95
8447,564,cat_2,564
8448,67,cat_3,67
8449,405,cat_4,405
8450,783,cat_0,783
8451,800,cat_1,800
8452,42,cat_2,42
8453,942,cat_3,942
8454,417,cat_4,417
8455,526,cat_0,526
8456,837,cat_1,837
8457,105,cat_2,105
8458,5,cat_3,5
8459,423,cat_4,423
8460,325,cat_0,325
8461,824,cat_1,824
8462,360,cat_2,360
8463,117,cat_3,117
8464,410,cat_4,410
8465,57,cat_0,57
8466,734,cat_1,734
8467,522,cat_2,522
8468,302,cat_3,302
8469,967,cat_4,967
8470,413,cat_0,413
8471,699,cat_1,699
8472,384,cat_2,384
8473,501,cat_3,501
8474,977,cat_4,977
8475,944,cat_0,944
8476,318,cat_1,318
8477,941,cat_2,941
8478,851,cat_3,851
8479,355,cat_4,355
8480,67,cat_0,67
8481,325,cat_1,325
8482,255,cat_2,255
8483,119,cat_3,119
8484,929,cat_4,929
8485,611,cat_0,611
8486,22,cat_1,22
8487,162,cat_2,162
8488,342,cat_3,342
8489,165,cat_4,165
8490,568,cat_0,568
8491,6,cat_1,6
8492,943,cat_2,943
8493,444,cat_3,444
8494,567,cat_4,567
8495,602,cat_0,602
8496,470,cat_1,470
8497,190,cat_2,190
8498,587,cat_3,587
8499,498,cat_4,498
8500,215,cat_0,215
8501,32,cat_1,32
8502,454,cat_2,454
8503,364,cat_3,364
8504,894,cat_4,894
8505,910,cat_0,910
8506,274,cat_1,274
8507,638,cat_2,638
8508,899,cat_3,899
8509,213,cat_4,213
8510,378,cat_0,378
8511,645,cat_1,645
8512,683,cat_2,683
8513,144,cat_3,144
8514,608,cat_4,608
8515,556,cat_0,556
8516,499,cat_1,499
8517,99,cat_2,99
8518,978,cat_3,978
8519,931,cat_4,931
8520,933,cat_0,933
8521,220,cat_1,220
8522,766,cat_2,766
8523,238,cat_3,238
8524,20,cat_4,20
8525,351,cat_0,351
8526,96,cat_1,96
8527,699,cat_2,699
8528,443,cat_3,443
8529,347,cat_4,347
8530,265,cat_0,265
8531,857,cat_1,857
8532,699,cat_2,699
8533,806,cat_3,806
8534,688,cat_4,688
8535,851,cat_0,851
8536,175,cat_1,175
8537,206,cat_2,206
8538,751,cat_3,751
8539,290,cat_4,290
8540,338,cat_0,338
8541,167,cat_1,167
8542,577,cat_2,577
8543,179,cat_3,179
8544,870,cat_4,870
8545,445,cat_0,445
8546,928,cat_1,928
8547,584,cat_2,584
8548,864,cat_3,864
8549,220,cat_4,220
8550,365,cat_0,365
8551,713,cat_1,713
8552,393,cat_2,393
8553,62,cat_3,62
8554,301,cat_4,301
8555,601,cat_0,601
8556,970,cat_1,970
8557,346,cat_2,346
8558,575,cat_3,575
8559,372,cat_4,372
8560,923,cat_0,923
8561,742,cat_1,742
8562,48,cat_2,48
8563,792,cat_3,792
8564,558,cat_4,558
8565,89,cat_0,89
8566,491,cat_1,491
8567,698,cat_2,698
8568,355,cat_3,355
8569,989,cat_4,989
8570,273,cat_0,273
8571,2,cat_1,2
8572,934,cat_2,934
8573,740,cat_3,740
8574,582,cat_4,582
8575,289,cat_0,289
8576,114,cat_1,114
8577,63,cat_2,63
8578,890,cat_3,890
8579,983,cat_4,983
8580,233,cat_0,233
8581,47,cat_1,47
8582,967,cat_2,967
8583,165,cat_3,165
8584,870,cat_4,870
8585,151,cat_0,151
8586,753,cat_1,753
8587,472,cat_2,472
8588,838,cat_3,838
8589,337,cat_4,337
8590,219,cat_0,219
8591,122,cat_1,122
8592,972,cat_2,972
8593,847,cat_3,847
8594,205,cat_4,205
8595,854,cat_0,854
8596,322,cat_1,322
8597,672,cat_2,672
8598,174,cat_3,174
8599,471,cat_4,471
8600,434,cat_0,434
8601,197,cat_1,197
8602,980,cat_2,980
8603,885,cat_3,885
8604,687,cat_4,687
8605,979,cat_0,979
8606,222,cat_1,222
8607,326,cat_2,326
8608,254,cat_3,254
8609,415,cat_4,415
8610,561,cat_0,561
8611,130,cat_1,130
8612,676,cat_2,676
8613,993,cat_3,993
8614,727,cat_4,727
8615,578,cat_0,578
8616,903,cat_1,903
8617,391,cat_2,391
8618,54,cat_3,54
8619,236,cat_4,236
8620,571,cat_0,571
8621,780,cat_1,780
8622,849,cat_2,849
8623,386,cat_3,386
8624,149,cat_4,149
8625,302,cat_0,302
8626,764,cat_1,764
8627,836,cat_2,836
8628,458,cat_3,458
8629,401,cat_4,401
8630,835,cat_0,835
8631,671,cat_1,671
8632,391,cat_2,391
8633,872,cat_3,872
8634,733,cat_4,733
8635,111,cat_0,111
8636,39,cat_1,39
8637,963,cat_2,963
8638,1,cat_3,1
8639,195,cat_4,195
8640,26,cat_0,26
8641,63,cat_1,63
8642,834,cat_2,834
8643,74,cat_3,74
8644,945,cat_4,945
8645,189,cat_0,189
8646,982,cat_1,982
8647,167,cat_2,167
8648,685,cat_3,685
8649,885,cat_4,885
8650,457,cat_0,457
8651,251,cat_1,251
8652,654,cat_2,654
8653,765,cat_3,765
8654,532,cat_4,532
8655,605,cat_0,605
8656,318,cat_1,318
8657,378,cat_2,378
8658,71,cat_3,71
8659,813,cat_4,813
8660,483,cat_0,483
8661,892,cat_1,892
8662,540,cat_2,540
8663,474,cat_3,474
8664,839,cat_4,839
8665,633,cat_0,633
8666,459,cat_1,459
8667,905,cat_2,905
8668,913,cat_3,913
8669,277,cat_4,277
8670,704,cat_0,704
8671,794,cat_1,794
8672,384,cat_2,384
8673,14,cat_3,14
8674,402,cat_4,402
8675,467,cat_0,467
8676,840,cat_1,840
8677,987,cat_2,987
8678,745,cat_3,745
8679,917,cat_4,917
8680,380,cat_0,380
8681,46,cat_1,46
8682,997,cat_2,997
8683,870,cat_3,870
8684,860,cat_4,860
8685,709,cat_0,709
8686,203,cat_1,203
8687,626,cat_2,626
8688,537,cat_3,537
8689,711,cat_4,711
8690,783,cat_0,783
8691,557,cat_1,557
8692,583,cat_2,583
8693,548,cat_3,548
8694,155,cat_4,155
8695,899,cat_0,899
8696,970,cat_1,970
8697,477,cat_2,477
8698,29,cat_3,29
8699,400,cat_4,400
8700,226,cat_0,226
8701,656,cat_1,656
8702,880,cat_2,880
8703,365,cat_3,365
8704,43,cat_4,43
8705,48,cat_0,48
8706,883,cat_1,883
8707,530,cat_2,530
8708,485,cat_3,485
8709,755,cat_4,755
8710,91,cat_0,91
8711,671,cat_1,671
8712,770,cat_2,770
8713,794,cat_3,794
8714,849,cat_4,849
8715,417,cat_0,417
8716,136,cat_1,136
8717,559,cat_2,559
8718,709,cat_3,709
8719,428,cat_4,428
8720,413,cat_0,413
8721,745,cat_1,745
8722,345,cat_2,345
8723,748,cat_3,748
8724,80,cat_4,80
8725,391,cat_0,391
8726,760,cat_1,760
8727,567,cat_2,567
8728,314,cat_3,314
8729,666,cat_4,666
8730,783,cat_0,783
8731,553,cat_1,553
8732,420,cat_2,420
8733,663,cat_3,663
8734,858,cat_4,858
8735,33,cat_0,33
8736,432,cat_1,432
8737,752,cat_2,752
8738,726,cat_3,726
8739,900,cat_4,900
8740,821,cat_0,821
8741,121,cat_1,121
8742,208,cat_2,208
8743,793,cat_3,793
8744,663,cat_4,663
8745,613,cat_0,613
8746,286,cat_1,286
8747,949,cat_2,949
8748,997,cat_3,997
8749,325,cat_4,325
8750,655,cat_0,655
8751,193,cat_1,193
8752,833,cat_2,833
8753,56,cat_3,56
8754,413,cat_4,413
8755,753,cat_0,753
8756,861,cat_1,861
8757,801,cat_2,801
8758,232,cat_3,232
8759,111,cat_4,111
8760,413,cat_0,413
8761,635,cat_1,635
