field_number,field_name,enum,description
569,TradeRequestType,3,UNREPORTED_TRADES_THAT_MATCH_CRITERIA
569,TradeRequestType,4,ADVISORIES_THAT_MATCH_CRITERIA
258,TradedFlatSwitch,Y,YES
258,TradedFlatSwitch,N,NO
770,TrdRegTimestampType,1,EXECUTION_TIME
770,TrdRegTimestampType,2,TIME_IN
770,TrdRegTimestampType,3,TIME_OUT
770,TrdRegTimestampType,4,BROKER_RECEIPT
770,TrdRegTimestampType,5,BROKER_EXECUTION
939,TrdRptStatus,0,ACCEPTED
939,TrdRptStatus,1,REJECTED
828,TrdType,0,REGULAR_TRADE
828,TrdType,1,BLOCK_TRADE
828,TrdType,2,EFP
828,TrdType,3,TRANSFER
828,TrdType,4,LATE_TRADE
828,TrdType,5,T_TRADE
828,TrdType,6,WEIGHTED_AVERAGE_PRICE_TRADE
828,TrdType,7,BUNCHED_TRADE
828,TrdType,8,LATE_BUNCHED_TRADE
828,TrdType,9,PRIOR_REFERENCE_PRICE_TRADE
828,TrdType,10,AFTER_HOURS_TRADE
325,UnsolicitedIndicator,Y,YES
325,UnsolicitedIndicator,N,NO
61,Urgency,0,NORMAL
61,Urgency,1,FLASH
61,Urgency,2,BACKGROUND
924,UserRequestType,1,LOG_ON_USER
924,UserRequestType,2,LOG_OFF_USER
924,UserRequestType,3,CHANGE_PASSWORD_FOR_USER
924,UserRequestType,4,REQUEST_INDIVIDUAL_USER_STATUS
926,UserStatus,1,LOGGED_IN
926,UserStatus,2,NOT_LOGGED_IN
926,UserStatus,3,USER_NOT_RECOGNISED
926,UserStatus,4,PASSWORD_INCORRECT
926,UserStatus,5,PASSWORD_CHANGED
926,UserStatus,6,OTHER
636,WorkingIndicator,Y,YES
636,WorkingIndicator,N,NO
235,YieldType,AFTERTAX,AFTER_TAX_YIELD
235,YieldType,ANNUAL,ANNUAL_YIELD
235,YieldType,ATISSUE,YIELD_AT_ISSUE
235,YieldType,AVGMATURITY,YIELD_TO_AVERAGE_MATURITY
235,YieldType,BOOK,BOOK_YIELD
235,YieldType,CALL,YIELD_TO_NEXT_CALL
235,YieldType,CHANGE,YIELD_CHANGE_SINCE_CLOSE
235,YieldType,CLOSE,CLOSING_YIELD
235,YieldType,COMPOUND,COMPOUND_YIELD
235,YieldType,CURRENT,CURRENT_YIELD
235,YieldType,GROSS,TRUE_GROSS_YIELD
235,YieldType,GOVTEQUIV,GVNT_EQUIVALENT_YIELD
235,YieldType,INFLATION,YIELD_WITH_INFLATION_ASSUMPTION
235,YieldType,INVERSEFLOATER,INVERSE_FLOATER_BOND_YIELD
235,YieldType,LASTCLOSE,MOST_RECENT_CLOSING_YIELD
235,YieldType,LASTMONTH,CLOSING_YIELD_MOST_RECENT_MONTH
235,YieldType,LASTQUARTER,CLOSING_YIELD_MOST_RECENT_QUARTER
235,YieldType,LASTYEAR,CLOSING_YIELD_MOST_RECENT_YEAR
235,YieldType,LONGAVGLIFE,YIELD_TO_LONGEST_AVERAGE_LIFE
235,YieldType,MARK,MARK_TO_MARKET_YIELD
235,YieldType,MATURITY,YIELD_TO_MATURITY
235,YieldType,NEXTREFUND,YIELD_TO_NEXT_REFUND
235,YieldType,OPENAVG,OPEN_AVERAGE_YIELD
235,YieldType,PUT,YIELD_TO_NEXT_PUT
235,YieldType,PREVCLOSE,PREVIOUS_CLOSE_YIELD
235,YieldType,PROCEEDS,PROCEEDS_YIELD
235,YieldType,SEMIANNUAL,SEMI_ANNUAL_YIELD
235,YieldType,SHORTAVGLIFE,YIELD_TO_SHORTEST_AVERAGE_LIFE
235,YieldType,SIMPLE,SIMPLE_YIELD
235,YieldType,TAXEQUIV,TAX_EQUIVALENT_YIELD
235,YieldType,TENDER,YIELD_TO_TENDER_DATE
235,YieldType,TRUE,TRUE_YIELD
235,YieldType,VALUE1/32,YIELD_VALUE_OF132
235,YieldType,WORST,YIELD_TO_WORST
